lead_id,company_name,industry,company_size,region,estimated_annual_revenue,current_logistics_provider,services_interested,lead_source,engagement_score,days_in_pipeline,num_interactions,decision_maker_contact,budget_confirmed,converted,contract_value_if_converted
LEAD-20494,Prospect_494,E-commerce,Small,West,1889741.2337608486,Competitor B,"Transportation Management,Freight Management",Cold Call,16.777446541334466,153.48982523429174,13,False,True,False,0.0
LEAD-20495,Prospect_495,Technology,Small,Northeast,17415077.91730401,Multiple,"Dedicated Contract Carriage,Distribution Center Management,Transportation Management",Cold Call,24.59946525081702,10.829334820672035,5,True,False,False,0.0
LEAD-20496,Prospect_496,Retail,Medium,Northwest,7341634.29499349,In-house,"Distribution Center Management,Freight Management",Trade Show,38.10427557121062,91.73263790984116,6,True,True,False,0.0
LEAD-20497,Prospect_497,Consumer Goods,Enterprise,West,752582837.3014531,Competitor A,"Fleet Maintenance,Distribution Center Management,Supply Chain Solutions",Trade Show,51.005763251929196,14.414683754237341,5,True,False,False,0.0
LEAD-20498,Prospect_498,Consumer Goods,Large,West,64515979.77037851,Competitor A,Transportation Management,Website,0.45049520926031666,55.15066015749078,4,True,False,False,0.0
LEAD-20499,Prospect_499,E-commerce,Large,Southeast,72424166.10293396,Competitor B,"Transportation Management,Freight Management,Distribution Center Management",Website,51.06944310355037,16.89479088766597,2,False,False,False,0.0
LEAD-20500,Prospect_500,Food & Beverage,Medium,West,9998733.246885363,Multiple,"Supply Chain Solutions,Fleet Maintenance",Referral,61.832139828236954,51.575493589909094,4,False,True,True,147879.00561760628
LEAD-20501,Prospect_501,Healthcare,Medium,Southwest,8766148.77500571,Competitor B,"Dedicated Contract Carriage,Distribution Center Management",Referral,41.44611249465963,91.97729222232225,5,True,False,True,77942.62535615006
LEAD-20502,Prospect_502,Manufacturing,Small,West,286521.7533756943,Multiple,"Fleet Maintenance,Supply Chain Solutions,Dedicated Contract Carriage",Trade Show,40.01969737191826,42.90531465030596,12,False,True,False,0.0
LEAD-20503,Prospect_503,Automotive,Small,Northwest,984984.8551140965,In-house,"Supply Chain Solutions,Distribution Center Management,Freight Management",Cold Call,35.656434555396444,40.07159198638411,4,False,False,False,0.0
LEAD-20504,Prospect_504,Manufacturing,Medium,Northeast,10365543.777096448,Competitor A,Freight Management,Marketing Campaign,31.786123329853215,37.86095810398497,7,True,True,False,0.0
LEAD-20505,Prospect_505,Retail,Small,Southeast,338482.4808379497,Multiple,"Supply Chain Solutions,Distribution Center Management",Marketing Campaign,16.588903632049984,6.542255604133003,6,True,True,False,0.0
LEAD-20506,Prospect_506,Manufacturing,Large,Southeast,322849705.3043439,In-house,"Transportation Management,Freight Management",Website,28.44232222187247,87.92279240011578,6,True,True,False,0.0
LEAD-20507,Prospect_507,Food & Beverage,Medium,Northeast,2005637.0057824615,Competitor B,Supply Chain Solutions,Marketing Campaign,33.4976369041767,14.70806744667346,3,True,False,True,13630.651206627235
LEAD-20508,Prospect_508,Manufacturing,Small,Southeast,702968.7357361505,Multiple,"Freight Management,Supply Chain Solutions,Distribution Center Management",Trade Show,36.86349501179751,25.067269609846225,4,True,True,False,0.0
LEAD-20509,Prospect_509,Food & Beverage,Medium,Northeast,2475850.519051824,In-house,"Dedicated Contract Carriage,Supply Chain Solutions,Freight Management",Marketing Campaign,29.72539555686864,19.025973754799185,3,False,True,False,0.0
LEAD-20510,Prospect_510,Technology,Medium,Southeast,1286924.0521098836,None,"Transportation Management,Fleet Maintenance",Trade Show,52.51453276405724,18.048221629525173,6,True,True,False,0.0
LEAD-20511,Prospect_511,Manufacturing,Small,Southeast,2721914.9555546814,In-house,Supply Chain Solutions,Trade Show,36.90394505226893,48.45955441634392,6,True,True,False,0.0
LEAD-20512,Prospect_512,E-commerce,Small,West,9720902.58499845,Multiple,Freight Management,Referral,43.30634933282456,107.99811633916838,4,False,True,False,0.0
LEAD-20513,Prospect_513,E-commerce,Medium,Southwest,61448856.41880773,In-house,"Dedicated Contract Carriage,Freight Management,Supply Chain Solutions",Cold Call,48.40780319285597,40.6810085395734,6,False,True,False,0.0
LEAD-20514,Prospect_514,Automotive,Enterprise,West,726768197.2940004,In-house,Transportation Management,Cold Call,20.416968218575004,82.08953421946667,5,True,True,False,0.0
LEAD-20515,Prospect_515,Automotive,Small,Northwest,1041291.567758416,None,"Dedicated Contract Carriage,Freight Management,Supply Chain Solutions",Marketing Campaign,24.000237245708526,49.85483609957784,3,True,True,False,0.0
LEAD-20516,Prospect_516,E-commerce,Enterprise,Northwest,478179631.6887637,Competitor A,"Distribution Center Management,Transportation Management",Cold Call,31.514010713095953,34.90218419194368,4,True,True,True,4880983.039420779
LEAD-20517,Prospect_517,Automotive,Small,Midwest,5238369.807561181,Competitor B,"Distribution Center Management,Transportation Management",Cold Call,44.46988619599485,73.99342384235628,8,True,False,False,0.0
LEAD-20518,Prospect_518,Manufacturing,Medium,Southeast,12643809.42680113,None,Distribution Center Management,Cold Call,17.791109918450847,34.36756973750609,5,False,False,False,0.0
LEAD-20519,Prospect_519,Technology,Small,Southwest,864623.992616158,Multiple,"Dedicated Contract Carriage,Transportation Management,Supply Chain Solutions",Website,18.656886117702236,31.80481237744028,2,True,False,False,0.0
LEAD-20520,Prospect_520,Automotive,Small,Southwest,630169.2973448498,Competitor A,Distribution Center Management,Marketing Campaign,15.296805626719076,27.687030970714428,4,False,False,False,0.0
LEAD-20521,Prospect_521,Manufacturing,Medium,West,8468405.354446705,None,"Dedicated Contract Carriage,Supply Chain Solutions",Referral,37.83748580456745,77.06286412881019,2,False,False,False,0.0
LEAD-20522,Prospect_522,Retail,Medium,West,28121692.10946447,None,"Transportation Management,Supply Chain Solutions,Freight Management",Marketing Campaign,24.251921151378035,92.01790027448233,4,True,True,False,0.0
LEAD-20523,Prospect_523,Healthcare,Enterprise,Northeast,621061393.3617594,Multiple,"Distribution Center Management,Transportation Management,Freight Management",Cold Call,24.848733962590906,35.07036257005789,8,True,False,True,7102299.210359128
LEAD-20524,Prospect_524,Consumer Goods,Small,Southwest,1514639.684432028,Competitor B,"Freight Management,Transportation Management",Referral,60.57147991259069,37.949028244675915,5,True,False,False,0.0
LEAD-20525,Prospect_525,Technology,Large,Northeast,63553782.929763526,In-house,"Supply Chain Solutions,Dedicated Contract Carriage,Freight Management",Marketing Campaign,33.467750635545194,4.236677918124207,4,False,False,False,0.0
LEAD-20526,Prospect_526,Retail,Medium,Southeast,29309399.39316611,Competitor A,"Transportation Management,Supply Chain Solutions",Referral,32.891343889386576,26.888798531766597,8,False,False,False,0.0
LEAD-20527,Prospect_527,Healthcare,Small,Southwest,1319083.5177236907,Competitor B,"Distribution Center Management,Freight Management",Website,21.71960805542469,216.04448682441986,7,True,True,False,0.0
LEAD-20528,Prospect_528,Food & Beverage,Medium,West,2096133.9604698233,Competitor A,Fleet Maintenance,Cold Call,18.911450586118907,84.05209813010786,2,True,False,False,0.0
LEAD-20529,Prospect_529,Consumer Goods,Medium,Southwest,4940304.330988915,Multiple,Distribution Center Management,Referral,46.21196864353438,16.865957712004203,6,True,False,False,0.0
LEAD-20530,Prospect_530,Food & Beverage,Enterprise,Midwest,388331677.9760092,None,Transportation Management,Marketing Campaign,50.13391216380511,26.510098805148196,5,False,True,True,3659288.759070319
LEAD-20531,Prospect_531,Automotive,Small,West,701727.2186731383,Competitor A,Fleet Maintenance,Trade Show,23.002470135668588,18.91515599534828,3,False,True,True,10325.68651664455
LEAD-20532,Prospect_532,Automotive,Medium,Southwest,4392193.1595695745,Competitor A,"Transportation Management,Dedicated Contract Carriage",Cold Call,41.56516187934955,107.41928857018561,4,False,False,False,0.0
LEAD-20533,Prospect_533,E-commerce,Small,West,1677039.4499371275,None,Transportation Management,Website,38.52355397048008,55.54744639246024,3,False,False,False,0.0
LEAD-20534,Prospect_534,Automotive,Medium,Northwest,2069541.7947317685,In-house,"Transportation Management,Distribution Center Management",Trade Show,34.46204640162557,49.45101398622712,4,False,False,False,0.0
LEAD-20535,Prospect_535,Food & Beverage,Enterprise,Southeast,193913587.15388075,Competitor A,Freight Management,Referral,47.5654616309869,17.020895853424246,6,True,True,True,1376035.261124421
LEAD-20536,Prospect_536,Retail,Small,Southwest,1764794.953724834,In-house,"Transportation Management,Dedicated Contract Carriage",Cold Call,50.71544597422015,37.96060158322584,5,True,False,False,0.0
LEAD-20537,Prospect_537,Healthcare,Large,Northeast,105925213.33960347,None,"Dedicated Contract Carriage,Distribution Center Management,Transportation Management",Trade Show,41.49511073973781,7.0089270525220035,4,True,False,False,0.0
LEAD-20538,Prospect_538,Retail,Small,Northeast,388035.1218917387,In-house,Supply Chain Solutions,Trade Show,36.185722776185706,199.911350001849,3,True,False,False,0.0
LEAD-20539,Prospect_539,Food & Beverage,Medium,Northwest,12822010.871788844,Multiple,"Transportation Management,Dedicated Contract Carriage",Marketing Campaign,23.37339854214868,6.955473325979273,7,True,False,True,64635.32883528288
LEAD-20540,Prospect_540,Retail,Medium,Northeast,4736430.704930473,Multiple,"Dedicated Contract Carriage,Distribution Center Management",Trade Show,55.29860158868605,3.536001545471531,3,True,True,False,0.0
LEAD-20541,Prospect_541,Healthcare,Medium,Southeast,3209222.26609418,Competitor A,"Dedicated Contract Carriage,Distribution Center Management",Trade Show,61.41842746155754,13.164910011900634,2,True,True,False,0.0
LEAD-20542,Prospect_542,Healthcare,Enterprise,Northwest,488565919.29843575,Multiple,"Distribution Center Management,Fleet Maintenance",Website,10.298464082473169,30.068353425529697,4,True,True,True,5252052.935510394
LEAD-20543,Prospect_543,Technology,Medium,Midwest,45801384.76632059,Competitor A,Supply Chain Solutions,Trade Show,14.598184992333199,47.81203602803971,2,True,False,True,236108.9752068291
LEAD-20544,Prospect_544,E-commerce,Medium,Southwest,23498315.0795662,Competitor A,"Freight Management,Fleet Maintenance,Distribution Center Management",Marketing Campaign,34.15642276200987,56.81219933525757,6,True,True,False,0.0
LEAD-20545,Prospect_545,Automotive,Medium,Southeast,17858646.615913913,None,"Distribution Center Management,Transportation Management",Marketing Campaign,61.286581069419974,58.711143312011004,6,True,False,False,0.0
LEAD-20546,Prospect_546,Automotive,Enterprise,Northwest,301512486.08042103,Multiple,"Freight Management,Supply Chain Solutions,Dedicated Contract Carriage",Cold Call,45.61144992909484,83.10737568994368,4,False,False,True,3938838.5516306986
LEAD-20547,Prospect_547,Healthcare,Medium,West,70321381.63579673,Competitor B,"Fleet Maintenance,Freight Management",Trade Show,35.114799289149076,67.96673564552185,7,True,False,False,0.0
LEAD-20548,Prospect_548,Technology,Enterprise,Southwest,378457530.1755108,None,"Fleet Maintenance,Supply Chain Solutions,Dedicated Contract Carriage",Trade Show,42.30312502408875,62.621807552609084,4,True,False,False,0.0
LEAD-20549,Prospect_549,Food & Beverage,Large,Midwest,157306053.5922658,Competitor A,"Distribution Center Management,Transportation Management",Cold Call,43.48055551073898,102.85099053876702,1,True,False,True,1008790.1912401296
LEAD-20550,Prospect_550,E-commerce,Medium,West,29059581.746885303,Competitor A,"Freight Management,Fleet Maintenance",Trade Show,52.60356534300329,6.148671020347458,5,False,True,False,0.0
LEAD-20551,Prospect_551,Consumer Goods,Large,Midwest,77269031.3165059,Competitor B,Transportation Management,Cold Call,37.31655410679988,37.98462156845919,4,False,False,False,0.0
LEAD-20552,Prospect_552,Manufacturing,Medium,Southeast,1090621.700138376,In-house,"Dedicated Contract Carriage,Supply Chain Solutions,Freight Management",Marketing Campaign,18.76256818363956,132.24959201224902,5,False,True,True,14794.185433424354
LEAD-20553,Prospect_553,Technology,Large,Southwest,157875668.89456674,Multiple,Supply Chain Solutions,Referral,8.696624953644942,8.562521175023914,6,False,False,False,0.0
LEAD-20554,Prospect_554,Technology,Large,Northeast,21528293.223918147,In-house,"Distribution Center Management,Dedicated Contract Carriage,Transportation Management",Cold Call,46.33108757223001,0.6452319760338342,9,False,True,True,244539.67545172694
LEAD-20555,Prospect_555,Automotive,Small,Northwest,5646035.234124443,Competitor A,Freight Management,Trade Show,37.57755289706387,68.59207788628174,4,True,False,False,0.0
LEAD-20556,Prospect_556,Healthcare,Medium,Southwest,1927183.379412972,Multiple,"Freight Management,Dedicated Contract Carriage,Distribution Center Management",Referral,34.771517909240714,125.17918549657625,9,False,False,False,0.0
LEAD-20557,Prospect_557,E-commerce,Small,Northeast,835155.3610320924,Multiple,"Supply Chain Solutions,Freight Management,Distribution Center Management",Cold Call,50.68634423532677,28.173780216746604,2,False,True,False,0.0
LEAD-20558,Prospect_558,Healthcare,Large,Northwest,26456599.016309433,Competitor A,"Transportation Management,Distribution Center Management",Marketing Campaign,38.033775593316484,10.651429650956352,5,True,True,False,0.0
LEAD-20559,Prospect_559,Automotive,Large,West,41459197.7196406,Competitor A,"Transportation Management,Fleet Maintenance,Dedicated Contract Carriage",Trade Show,16.574412290044645,6.9131703341483846,3,True,False,False,0.0
LEAD-20560,Prospect_560,Technology,Enterprise,West,364087797.49038625,None,"Supply Chain Solutions,Dedicated Contract Carriage",Trade Show,4.51663571738118,169.82024029570806,2,True,False,False,0.0
LEAD-20561,Prospect_561,Food & Beverage,Small,Northwest,7823483.039115747,None,Supply Chain Solutions,Website,39.37871963084969,58.15307378497035,1,True,True,False,0.0
LEAD-20562,Prospect_562,Automotive,Small,Northeast,351790.6492612174,Multiple,Supply Chain Solutions,Cold Call,43.144270383011346,0.44537854869317767,4,True,True,False,0.0
LEAD-20563,Prospect_563,Manufacturing,Small,Northeast,491494.6874144205,None,Fleet Maintenance,Cold Call,29.747708778175646,58.39756692535231,13,False,False,False,0.0
LEAD-20564,Prospect_564,Retail,Large,Southeast,86348151.84830783,Competitor B,"Fleet Maintenance,Dedicated Contract Carriage,Freight Management",Trade Show,33.88146698309354,39.13096964776544,7,False,False,False,0.0
LEAD-20565,Prospect_565,Food & Beverage,Small,Midwest,4069781.547557332,None,"Freight Management,Distribution Center Management,Fleet Maintenance",Website,49.47762328622376,22.49860418838824,2,False,True,False,0.0
LEAD-20566,Prospect_566,E-commerce,Large,Northwest,55884437.72993202,Multiple,Supply Chain Solutions,Website,36.06282763327655,67.2579637265208,5,True,True,False,0.0
LEAD-20567,Prospect_567,Retail,Medium,Northeast,1488860.7027847087,Competitor B,Fleet Maintenance,Trade Show,38.96453572618412,14.187385739288462,11,False,True,False,0.0
LEAD-20568,Prospect_568,E-commerce,Medium,Southwest,1924684.665864461,Competitor B,"Supply Chain Solutions,Fleet Maintenance",Cold Call,22.53174007474173,10.119097585994565,3,True,False,False,0.0
LEAD-20569,Prospect_569,E-commerce,Small,Southwest,346329.16362055833,Multiple,"Fleet Maintenance,Supply Chain Solutions",Referral,58.09473029512306,15.727226449436968,3,True,False,True,3164.014465607383
LEAD-20570,Prospect_570,Automotive,Medium,Northeast,2880431.50508951,None,"Supply Chain Solutions,Transportation Management",Referral,36.304785699964874,25.868119104631464,5,False,False,False,0.0
LEAD-20571,Prospect_571,E-commerce,Small,Southeast,3783538.5509075555,Competitor A,"Freight Management,Distribution Center Management",Trade Show,34.398010862745274,96.55049355933045,8,True,False,False,0.0
LEAD-20572,Prospect_572,Manufacturing,Large,Northwest,89147933.6373316,Multiple,"Fleet Maintenance,Supply Chain Solutions,Transportation Management",Cold Call,69.87362540123597,51.288666468464235,5,False,False,True,700493.1294008666
LEAD-20573,Prospect_573,E-commerce,Small,Southeast,2006429.4713793101,Competitor A,"Supply Chain Solutions,Freight Management,Transportation Management",Marketing Campaign,13.310593368481532,37.652016165591306,5,False,False,False,0.0
LEAD-20574,Prospect_574,Automotive,Small,West,164406.434238562,Competitor A,Fleet Maintenance,Website,15.902495413305273,19.448498133117507,5,False,True,False,0.0
LEAD-20575,Prospect_575,Food & Beverage,Small,Northeast,636820.3486209462,Multiple,Transportation Management,Referral,81.2091710148377,25.581368294491973,7,False,True,False,0.0
LEAD-20576,Prospect_576,Retail,Small,Southeast,362844.1183222311,Competitor A,Supply Chain Solutions,Cold Call,52.456557510616854,12.604071748752924,4,False,True,False,0.0
LEAD-20577,Prospect_577,Manufacturing,Enterprise,Southeast,643351875.3789078,Competitor A,"Transportation Management,Supply Chain Solutions",Cold Call,56.471038617414685,26.738936349783735,7,True,False,False,0.0
LEAD-20578,Prospect_578,Food & Beverage,Small,Northwest,1495746.3999202447,Competitor A,"Fleet Maintenance,Distribution Center Management,Dedicated Contract Carriage",Website,22.719291872132445,52.604691354044405,4,True,False,False,0.0
LEAD-20579,Prospect_579,Manufacturing,Large,West,79293134.11266255,Multiple,Fleet Maintenance,Website,32.9032820488766,3.2454932118142352,5,False,False,False,0.0
LEAD-20580,Prospect_580,Healthcare,Small,Southeast,1345648.9301626035,Multiple,Transportation Management,Trade Show,24.941520374659884,19.758794404677694,5,False,True,False,0.0
LEAD-20581,Prospect_581,E-commerce,Medium,Northeast,4906069.87079246,Competitor A,"Dedicated Contract Carriage,Distribution Center Management",Cold Call,19.145224189422407,9.524843853100398,3,False,True,False,0.0
LEAD-20582,Prospect_582,Manufacturing,Medium,Southeast,2772311.3400098803,Competitor A,"Fleet Maintenance,Supply Chain Solutions",Marketing Campaign,87.7632610485968,275.38569093423655,4,False,False,False,0.0
LEAD-20583,Prospect_583,Manufacturing,Small,Southeast,879872.2793752507,Competitor A,"Distribution Center Management,Freight Management,Transportation Management",Referral,16.72842346130289,9.10915059034526,3,False,True,False,0.0
LEAD-20584,Prospect_584,Retail,Medium,Northwest,22439751.946941365,Multiple,"Dedicated Contract Carriage,Transportation Management,Fleet Maintenance",Cold Call,66.36703397623485,44.63626240764685,6,True,True,False,0.0
LEAD-20585,Prospect_585,Manufacturing,Large,Southeast,34517240.67729449,Competitor A,"Distribution Center Management,Fleet Maintenance,Freight Management",Marketing Campaign,39.038157442697546,34.61857629868381,9,True,False,False,0.0
LEAD-20586,Prospect_586,E-commerce,Small,Midwest,5245052.775871433,Multiple,Freight Management,Referral,23.204282986228446,3.5658926342193067,6,True,True,False,0.0
LEAD-20587,Prospect_587,Consumer Goods,Medium,West,7096158.495976227,None,Fleet Maintenance,Website,46.78693552586521,79.62172465824418,2,True,True,False,0.0
LEAD-20588,Prospect_588,Retail,Medium,West,41064544.41243669,Competitor A,"Distribution Center Management,Supply Chain Solutions",Website,41.867607747193915,86.08355381523894,8,False,True,False,0.0
LEAD-20589,Prospect_589,Retail,Medium,Southeast,56224983.02516314,Multiple,"Transportation Management,Fleet Maintenance,Supply Chain Solutions",Referral,31.057067987416698,73.64521327097061,5,True,False,False,0.0
LEAD-20590,Prospect_590,E-commerce,Small,Southwest,1029796.9817491202,Multiple,Freight Management,Marketing Campaign,30.386463310312863,62.29439921882343,4,False,False,False,0.0
LEAD-20591,Prospect_591,Consumer Goods,Large,Northeast,102821643.19920659,Multiple,"Dedicated Contract Carriage,Distribution Center Management",Referral,31.9699354816395,22.722960243438745,2,False,False,False,0.0
LEAD-20592,Prospect_592,Retail,Medium,Southwest,23137933.570534587,None,"Supply Chain Solutions,Dedicated Contract Carriage,Fleet Maintenance",Referral,8.12989056331357,41.439205371828706,2,False,False,False,0.0
LEAD-20593,Prospect_593,Food & Beverage,Medium,Northwest,13959187.514500339,Multiple,Distribution Center Management,Referral,70.41568628886202,5.029642183219425,3,False,False,False,0.0
LEAD-20594,Prospect_594,Technology,Medium,Northeast,27503376.440451916,Competitor A,"Distribution Center Management,Supply Chain Solutions,Transportation Management",Marketing Campaign,36.44138647115865,21.377508142676323,3,False,True,True,377278.8039778356
LEAD-20595,Prospect_595,Healthcare,Medium,Northwest,8777100.068767348,None,Transportation Management,Referral,51.06713559532231,71.57696633046712,3,False,False,False,0.0
LEAD-20596,Prospect_596,E-commerce,Enterprise,West,659735057.5190306,Multiple,"Fleet Maintenance,Distribution Center Management",Trade Show,57.94783850708639,32.40268119939799,3,True,True,True,4575683.199708288
LEAD-20597,Prospect_597,Healthcare,Medium,Northeast,6048658.617652275,Multiple,"Fleet Maintenance,Dedicated Contract Carriage,Freight Management",Website,72.56241883001529,28.683248717781154,6,True,False,False,0.0
LEAD-20598,Prospect_598,Technology,Medium,West,7520720.437829721,None,Supply Chain Solutions,Cold Call,57.62978280931392,44.17873323740309,7,True,False,True,82515.86280284428
LEAD-20599,Prospect_599,Technology,Large,Northwest,115284328.1054765,Multiple,"Dedicated Contract Carriage,Supply Chain Solutions,Fleet Maintenance",Trade Show,56.777406539923284,41.707437290029475,10,True,False,False,0.0
LEAD-20600,Prospect_600,Technology,Medium,West,17696534.312492188,Multiple,"Supply Chain Solutions,Distribution Center Management",Trade Show,37.756820447570036,36.05965145345702,4,False,True,False,0.0
LEAD-20601,Prospect_601,Automotive,Medium,Southwest,11833427.908637615,Multiple,"Dedicated Contract Carriage,Distribution Center Management,Transportation Management",Cold Call,36.638359489122536,17.454166667855088,8,False,True,False,0.0
LEAD-20602,Prospect_602,Food & Beverage,Small,Southwest,548812.7211795809,None,"Freight Management,Fleet Maintenance,Distribution Center Management",Cold Call,45.22451489487454,15.564659005828094,8,False,False,False,0.0
LEAD-20603,Prospect_603,Retail,Large,Midwest,116564607.98629129,Competitor A,Transportation Management,Marketing Campaign,49.847342335122825,9.114638396604589,4,True,False,True,591652.5890460478
LEAD-20604,Prospect_604,Retail,Medium,West,51852006.99217721,Multiple,"Dedicated Contract Carriage,Supply Chain Solutions,Distribution Center Management",Cold Call,39.42308325736874,55.36715299378437,7,True,False,False,0.0
LEAD-20605,Prospect_605,Healthcare,Medium,Northwest,11151402.710098004,Multiple,"Freight Management,Distribution Center Management,Fleet Maintenance",Marketing Campaign,41.309657614529705,8.814249605046001,4,True,False,True,120661.13256627173
LEAD-20606,Prospect_606,Manufacturing,Medium,Midwest,5133295.657101993,Multiple,"Supply Chain Solutions,Dedicated Contract Carriage,Distribution Center Management",Marketing Campaign,11.743930734832997,11.17232207923198,6,True,False,False,0.0
LEAD-20607,Prospect_607,E-commerce,Small,Midwest,1242261.0186071917,Multiple,Supply Chain Solutions,Trade Show,43.50811240592458,17.8037383046992,3,True,False,True,15674.89224795523
LEAD-20608,Prospect_608,Consumer Goods,Small,Southwest,5918168.6909679845,In-house,Distribution Center Management,Website,38.18394886108323,254.99078015025734,9,True,False,False,0.0
LEAD-20609,Prospect_609,Technology,Small,Midwest,813764.0095355007,In-house,"Dedicated Contract Carriage,Fleet Maintenance,Transportation Management",Marketing Campaign,58.70793274046721,16.217229243052266,6,True,False,False,0.0
LEAD-20610,Prospect_610,Automotive,Medium,Southwest,49133787.67688182,Competitor A,Dedicated Contract Carriage,Referral,48.871462716721766,73.10328195402367,7,True,False,False,0.0
LEAD-20611,Prospect_611,E-commerce,Large,Southeast,140160407.07624537,Multiple,"Freight Management,Supply Chain Solutions,Fleet Maintenance",Trade Show,16.462703788250433,39.415741425283855,4,True,False,False,0.0
LEAD-20612,Prospect_612,Manufacturing,Large,West,13525112.170135206,Competitor A,Freight Management,Trade Show,15.887193064989265,118.37781063055849,7,True,True,False,0.0
LEAD-20613,Prospect_613,E-commerce,Enterprise,Northwest,195130071.3570047,Competitor A,Transportation Management,Cold Call,9.053942889526652,14.000147584333092,11,True,False,False,0.0
LEAD-20614,Prospect_614,Technology,Small,West,2023691.561700228,Multiple,Distribution Center Management,Marketing Campaign,17.30662152782328,31.884850121859785,4,False,False,False,0.0
LEAD-20615,Prospect_615,Technology,Enterprise,West,1064008267.769756,None,"Transportation Management,Supply Chain Solutions,Freight Management",Trade Show,53.37012332727299,47.454777281334856,8,False,True,False,0.0
LEAD-20616,Prospect_616,E-commerce,Small,Midwest,415739.8686413922,Competitor A,"Fleet Maintenance,Dedicated Contract Carriage",Trade Show,29.118667666352145,44.57988366432821,2,False,False,False,0.0
LEAD-20617,Prospect_617,Manufacturing,Medium,West,14292163.214248698,None,"Dedicated Contract Carriage,Fleet Maintenance",Cold Call,61.90239086650451,39.05568326884088,3,False,False,True,147024.08584909976
LEAD-20618,Prospect_618,Technology,Enterprise,Northwest,274048772.2270515,None,"Distribution Center Management,Transportation Management",Referral,33.44748044765225,46.7052807193236,3,True,False,True,3088110.672909834
LEAD-20619,Prospect_619,Manufacturing,Enterprise,Midwest,683351200.562445,Competitor B,"Transportation Management,Distribution Center Management,Supply Chain Solutions",Trade Show,40.48919161397041,52.84025660992404,7,True,True,False,0.0
LEAD-20620,Prospect_620,E-commerce,Medium,Southeast,14079757.495615263,In-house,Dedicated Contract Carriage,Trade Show,15.661308224893075,0.9676211062417223,3,False,False,True,126622.5387101667
LEAD-20621,Prospect_621,Consumer Goods,Small,Northeast,1779163.037766087,Competitor A,"Distribution Center Management,Dedicated Contract Carriage",Cold Call,33.15136688867305,16.885675381174444,6,False,True,False,0.0
LEAD-20622,Prospect_622,Retail,Small,West,705681.1034181395,None,Supply Chain Solutions,Cold Call,12.106190364038493,22.85507950973633,5,True,False,False,0.0
LEAD-20623,Prospect_623,Automotive,Small,Northwest,61817.64673613374,Competitor A,"Fleet Maintenance,Freight Management,Distribution Center Management",Website,51.065671627122725,79.26748782789068,3,False,True,False,0.0
LEAD-20624,Prospect_624,Automotive,Medium,Southwest,4829108.558334816,None,"Fleet Maintenance,Freight Management,Dedicated Contract Carriage",Marketing Campaign,57.65216296419267,13.5067945452335,6,False,False,False,0.0
LEAD-20625,Prospect_625,Manufacturing,Small,West,3753156.343740374,In-house,"Supply Chain Solutions,Dedicated Contract Carriage,Distribution Center Management",Referral,19.93686742473151,72.4286553773444,0,True,False,False,0.0
LEAD-20626,Prospect_626,E-commerce,Medium,Midwest,2113934.1288566124,Competitor B,"Dedicated Contract Carriage,Distribution Center Management",Referral,28.557614399989884,22.311823828533473,5,True,True,False,0.0
LEAD-20627,Prospect_627,Consumer Goods,Medium,Northwest,10584163.548190318,None,Supply Chain Solutions,Trade Show,19.61120910318873,56.80256764238297,6,False,False,False,0.0
LEAD-20628,Prospect_628,Technology,Medium,West,175068137.36868408,Competitor A,"Fleet Maintenance,Dedicated Contract Carriage,Supply Chain Solutions",Website,44.20750039457327,2.7277331993857863,2,False,False,False,0.0
LEAD-20629,Prospect_629,Healthcare,Medium,Midwest,3660459.282518886,Competitor B,"Transportation Management,Distribution Center Management,Supply Chain Solutions",Marketing Campaign,35.19527244256053,39.132457846575356,4,False,True,False,0.0
LEAD-20630,Prospect_630,Retail,Medium,Southwest,11449088.465980496,Competitor A,"Dedicated Contract Carriage,Fleet Maintenance,Transportation Management",Referral,38.46097120794224,121.97749925839264,4,True,False,False,0.0
LEAD-20631,Prospect_631,Technology,Medium,Southeast,2694465.235976245,None,Fleet Maintenance,Cold Call,42.14742755549267,41.334993847808654,3,True,True,True,24196.731769854006
LEAD-20632,Prospect_632,Consumer Goods,Medium,Southeast,7365439.060789951,None,"Distribution Center Management,Fleet Maintenance,Supply Chain Solutions",Website,27.035380101344014,2.3480542769105495,2,True,False,False,0.0
LEAD-20633,Prospect_633,Technology,Enterprise,Southeast,633204468.8747947,Competitor B,"Freight Management,Supply Chain Solutions,Fleet Maintenance",Cold Call,33.39498919645162,16.669436301740394,4,True,False,False,0.0
LEAD-20634,Prospect_634,Automotive,Medium,Southwest,1162836.0038282839,Competitor B,Transportation Management,Trade Show,20.764967994898143,110.58576404418497,7,True,False,True,16558.2527002467
LEAD-20635,Prospect_635,Technology,Medium,Northwest,8258041.81022306,Competitor A,"Fleet Maintenance,Distribution Center Management,Supply Chain Solutions",Referral,39.106102879823126,80.23982542321684,4,True,False,False,0.0
LEAD-20636,Prospect_636,Food & Beverage,Enterprise,West,490226309.26759857,Competitor B,"Transportation Management,Dedicated Contract Carriage",Cold Call,36.424091400374536,9.804509544932083,1,True,True,False,0.0
LEAD-20637,Prospect_637,Healthcare,Small,Midwest,1631120.3628055518,Competitor B,Fleet Maintenance,Marketing Campaign,64.16803850153757,14.117853092985126,6,True,False,False,0.0
