warehouse_id,date,region,throughput_units,labor_hours,inventory_accuracy,order_fill_rate,dock_utilization,cost_per_unit
WH-SO-4,2024-09-20,Southeast,3403,266.9413226282544,94.9114263341394,90.9226790330675,70.95031004057053,2.458054490434802
WH-SO-3,2023-11-11,Southeast,2760,145.51281541745635,92.78902031375249,96.40452406992725,78.98710450823401,3.3365501492269423
WH-NO-2,2023-01-03,Northeast,5029,253.1776906241888,99.25398870799552,89.37450415191236,72.85951399585564,3.789314411156987
WH-MI-3,2024-05-05,Midwest,8171,227.20555000234265,92.53526853873288,88.27986192241968,48.63865130494318,2.404574196354917
WH-NO-4,2024-08-27,Northeast,2693,208.7238930869975,96.41143874549111,97.42105533027186,84.31075570998128,4.05256373815349
WH-WE-2,2024-02-28,West,10311,106.22785868978568,72.81179214835547,97.5782645154461,90.79966825918795,1.7981761919970385
WH-SO-2,2024-03-09,Southeast,7671,204.76898378079912,99.72140350584965,92.703914186351,75.3381750000509,2.5411531904893487
WH-MI-1,2023-12-28,Midwest,6875,218.18059845076255,99.85981753871587,93.11884135184076,71.69896419352733,1.6562588388967696
WH-SO-5,2024-10-04,Southeast,3622,258.10602861492237,93.78765394567611,94.69597952381949,70.39852570139175,2.6317947130117725
WH-MI-1,2024-01-04,Midwest,3930,123.53292703454913,88.73427787583103,85.35800543107092,54.592520675397196,2.491406976592346
WH-SO-3,2023-08-09,Southeast,3005,265.0652016260493,91.29666816946788,85.97881667059323,52.33886100938873,4.398369687320031
WH-NO-4,2024-06-16,Northeast,4154,176.68870455565428,86.66236446542254,82.42343457455009,52.00223321185044,1.8379159520051382
WH-MI-1,2023-11-07,Midwest,2501,159.01592119648726,90.17303287573074,91.8336502894836,54.44888964112285,3.785220321439193
WH-WE-3,2023-07-11,West,2843,182.87917094162984,98.92391483528277,76.66587855850493,59.50053768466535,2.5727963561476255
WH-SO-2,2023-02-28,Southeast,8716,285.92856704004043,98.28376118791479,91.94411377502688,77.48783676738637,2.640655267359361
WH-WE-4,2023-07-02,West,4757,220.76380310320565,85.37718484885626,90.76390132876065,53.27806117683036,2.8604277533705833
WH-SO-5,2024-05-09,Southeast,5958,284.23568469715616,92.45203951834539,87.06635616977584,76.84358052901233,1.7271704480428496
WH-SO-3,2023-04-13,Southeast,6283,215.46929269073829,89.00683928800743,78.22110976911313,58.8253681747038,2.7301575413218173
WH-SO-3,2023-11-29,Southeast,2110,268.9640864661168,91.83519098873808,79.41916640330574,77.50392747860678,1.9641210334048735
WH-WE-1,2023-07-08,West,5978,190.1403845037329,99.71579593297496,86.47644212269725,75.65644858712889,1.8186297356225685
WH-NO-5,2023-01-06,Northeast,4037,239.95378766181665,97.82086818976522,92.68780944904032,68.42476137102028,3.71748080663949
WH-NO-3,2024-08-12,Northeast,3001,141.84157502485704,91.58565755830176,98.59291589965399,52.350724110607636,2.5758580792781287
WH-SO-1,2023-06-28,Southeast,4947,123.3507665970541,93.56825506135604,85.17912616189203,60.89388319248997,4.0779650516205095
WH-MI-2,2024-06-16,Midwest,5488,152.42017539202283,93.20978350086632,80.40183421308899,84.0374489605074,4.416998718502599
WH-MI-1,2024-08-29,Midwest,3740,351.3759187829097,94.65263054340149,86.77752094615798,55.34463503053744,2.82171074773388
WH-SO-5,2024-10-22,Southeast,3522,233.2715692732946,95.21754622051174,91.42989140235343,59.60877063770288,3.049018177874818
WH-SO-5,2024-04-09,Southeast,5427,242.9630667307315,97.13302807620916,98.93505755962147,70.40278181528225,2.948352393576249
WH-WE-1,2023-09-24,West,4350,247.7196307443608,96.94493533493007,93.96331020749658,69.28905143103478,1.5613405760475967
WH-WE-1,2023-02-27,West,4005,218.32841575038884,94.93635605671336,91.78651475349912,70.70993722418683,2.5072488241963646
WH-NO-2,2023-11-16,Northeast,5196,109.19562018749967,84.97957669354105,83.64499120521496,40.5069996391639,2.3325291277064015
WH-MI-5,2024-12-16,Midwest,6290,218.98947999150036,96.75035521304672,95.5520392549816,58.61483451696863,3.9772552406289456
WH-NO-3,2023-01-30,Northeast,7258,279.03286963745154,94.36301811171572,96.3692652784222,81.5974651064323,3.170735068606879
WH-NO-2,2024-03-24,Northeast,12608,219.05125748824338,95.17224021802858,97.27503598550126,70.06378033683811,2.604254159079248
WH-WE-3,2024-05-31,West,4482,245.2436557858552,93.52772770042225,90.55378635794776,47.734156153395915,2.7288099523429037
WH-NO-1,2023-04-17,Northeast,4462,274.48701401043996,99.3312794740897,88.69141428107046,76.941609613386,4.256910405552785
WH-WE-1,2023-04-25,West,5743,242.49783687069402,97.72233670983381,80.85086742509988,88.5001242697,1.808993942898098
WH-NO-2,2024-01-11,Northeast,6050,228.73948926545836,99.83311222242877,93.22809455093515,73.91233795472503,3.5606791475729644
WH-NO-2,2024-03-28,Northeast,8606,162.67169130051246,94.32132645168488,94.48007630073742,79.62376166874232,1.602341899723033
WH-SO-3,2023-08-06,Southeast,3379,201.91696457412493,96.84312184005806,83.14156714541822,56.95859879187136,3.5429426049538315
WH-WE-3,2023-04-28,West,7127,183.94473069091345,97.59481166353137,99.1801264278815,59.00335619036849,3.7632657975735304
WH-SO-5,2024-05-28,Southeast,4384,118.91643124139598,98.4080675404307,87.54741637065553,52.28561892475964,3.631419883049813
WH-NO-1,2024-08-24,Northeast,1954,281.52699561126735,96.63952044903522,81.32235696482903,68.20150612537171,2.868859842418767
WH-MI-2,2023-10-08,Midwest,2073,123.14774741985856,91.93243971077253,86.64567002969844,53.33519248796518,3.4120101918277266
WH-WE-3,2023-05-22,West,6816,239.99568545321029,95.24161058153481,81.80033152194545,85.43670244806476,3.0061762614126843
WH-NO-1,2023-03-24,Northeast,3464,220.29402801237663,94.65552620857225,85.22470025722222,69.43873162191727,2.017142279318243
WH-NO-3,2023-06-20,Northeast,3714,163.24873529932256,97.69099105122501,87.75467873884824,67.64575308446372,4.404643578420226
WH-NO-5,2023-11-25,Northeast,2866,214.6207883139832,79.70040617889616,97.7146078764026,81.86047536295514,4.210219533878306
WH-SO-5,2023-10-07,Southeast,2210,215.7458212566181,99.66391120778466,98.42897993343668,79.60890277966996,2.166572939478388
WH-WE-2,2023-04-28,West,4621,308.8102619771437,98.96786208132794,86.1565256254912,57.684424502924394,2.160803350496502
WH-NO-4,2023-01-19,Northeast,6314,186.53727082099556,97.25035341874924,86.81931008961409,67.69447708377912,4.013580714904403
WH-WE-2,2024-07-24,West,5746,161.12435858723424,97.03566947590991,90.97511500738611,67.26546915552143,2.6445758247815583
WH-NO-1,2024-12-22,Northeast,3404,198.4847590341894,98.87027697640343,92.52348136097237,53.45056498821673,1.5607401969151617
WH-SO-1,2023-09-09,Southeast,1909,289.977683725984,89.64514463559247,96.08462134512823,73.92641180877413,3.719847202348017
WH-NO-4,2024-10-01,Northeast,4353,206.06371456526065,92.0132120162902,93.60602991047115,62.19560177382837,1.9110771840455056
WH-NO-2,2024-10-22,Northeast,3993,149.03703045064572,99.82862839089657,79.32921656476509,74.11066381901425,2.7973296547441615
WH-NO-5,2024-04-10,Northeast,6848,212.14281908578548,94.48418942240248,81.33045839373047,92.95294051736454,3.872075758656928
WH-WE-3,2023-09-30,West,3677,195.4875045295154,96.13727725808377,80.71004210563467,83.17850699860912,2.0267980858853205
WH-SO-1,2024-05-10,Southeast,6219,170.20047819378905,92.4351058104766,95.47262371695535,71.51175386904843,1.9663616131665518
WH-NO-5,2023-12-24,Northeast,5077,143.4590656888916,99.64052353394885,85.94864624621742,84.83814227155105,3.2806199147840043
WH-NO-5,2023-10-28,Northeast,5206,195.22665482578435,99.67925478446648,87.11176298300684,67.61944066231482,1.6010035187689744
WH-MI-1,2023-01-16,Midwest,3373,152.7748730073448,99.40952088115651,87.80099009441614,90.73595503064982,4.074140815276704
WH-SO-2,2023-02-05,Southeast,2607,196.4366561078848,95.30505938374046,86.46500763812419,63.10015575077793,2.348703568603896
WH-NO-2,2024-01-31,Northeast,5852,167.03922890537496,99.7401129909582,84.96781137585853,54.355152321302654,3.1628466467370115
WH-WE-4,2023-01-05,West,3120,156.66791159626928,97.43990665861855,80.73441096872412,69.88088275419562,3.077336819673898
WH-NO-1,2023-08-03,Northeast,5318,208.37518239798632,99.83499155847257,85.30580234680671,43.071738755363675,3.2070791884948555
WH-WE-2,2023-04-06,West,5913,125.29260839915707,94.47448137859524,79.57981585160057,44.50614091259269,2.4486245294345554
WH-NO-1,2024-10-10,Northeast,2522,172.1333006621526,86.80708358039827,96.18896351076583,80.26600971913422,3.4492265617207787
WH-SO-1,2024-02-14,Southeast,6882,193.21936596152847,93.51848953771267,88.50631774838492,63.14307100080306,4.104733875493338
WH-SO-2,2024-08-15,Southeast,2275,196.78468340109288,86.43536664293836,90.63495465612857,62.845376680805074,3.0093623300023578
WH-SO-4,2024-01-20,Southeast,6922,186.28898139564868,91.76224268664114,92.56172720292514,64.27129885676428,4.401043913233874
WH-MI-3,2024-04-25,Midwest,7167,199.00147598997046,98.63206246909388,89.00737282699797,74.91421128238596,3.1608075093091603
WH-SO-5,2024-03-10,Southeast,5483,266.96786429503777,92.09725339710185,82.57295781039645,80.39155550268316,3.689406683378394
WH-WE-1,2024-11-07,West,4527,266.11933293419344,98.75092520178512,94.70696609994177,87.67527904483768,2.971221708902677
WH-WE-5,2024-02-09,West,5685,214.4892223835534,91.4499360073525,77.40529195615512,58.011056208889556,2.4427159948079913
WH-SO-5,2023-12-28,Southeast,8435,161.13164374522677,99.62698405247458,89.79561065182337,75.49787970233042,3.9082270036808975
WH-NO-4,2023-10-13,Northeast,3796,232.7452768701489,98.765385107945,86.31293113446581,66.77842771832543,3.177915405874245
WH-MI-3,2024-10-26,Midwest,3530,222.54125631023186,99.10900157229584,89.55664980112329,63.01618481609537,3.685717331495915
WH-NO-2,2024-03-03,Northeast,7787,150.17299773247893,92.5892901748276,94.97012393698364,46.417464593791195,2.2310796492092657
WH-MI-2,2024-10-03,Midwest,1423,130.3602137491509,99.26311206948228,91.09517808671787,76.15285309412354,3.8314980075551683
WH-NO-2,2023-10-27,Northeast,3998,141.44427952062148,96.92531371374727,98.85071792347708,53.26543007884096,3.150611038717739
WH-NO-4,2023-07-18,Northeast,6236,183.66427226428695,98.68509810658345,80.364543737654,62.49617817927376,3.291486671985176
WH-NO-4,2024-02-12,Northeast,7626,292.7071896473764,89.55881185526508,80.83488942698234,66.82792438357656,4.367445800065028
WH-NO-5,2023-05-27,Northeast,8890,134.4872425096887,93.42231868867485,93.44397261869408,66.5966257181265,1.7065922670606142
WH-WE-2,2023-09-04,West,3479,224.05192208210775,99.04249932835818,87.62154394607919,90.05355831957161,1.6009176852448568
WH-SO-2,2023-06-17,Southeast,4819,171.06522365124476,95.184951335767,67.69299057721368,79.85844370653231,1.9737205892780536
WH-SO-5,2024-07-31,Southeast,3623,156.40157984577652,92.1201683135921,93.5408156808963,44.88083794329052,3.745713367055236
WH-MI-1,2023-10-07,Midwest,3990,243.3926892916526,95.10056192515857,84.38089268477684,82.16561788261238,3.9287573591692215
WH-WE-3,2023-09-04,West,5183,232.70494708398394,90.34055076000475,85.93997426382406,78.01578422285344,1.522824439528165
WH-SO-4,2023-04-12,Southeast,2594,194.55488713983274,97.44778773918638,93.91973306415166,51.68342788341679,2.5572381888907136
WH-SO-5,2024-09-21,Southeast,4607,187.2576697846016,85.35851095612685,89.85497929886623,66.190186587219,4.432872957687751
WH-SO-1,2024-05-19,Southeast,9275,101.11128909970263,92.12017306855287,92.79465753484789,82.98859336727146,2.9410389333317335
WH-SO-4,2023-02-07,Southeast,886,244.0448475668606,93.68151000152729,83.14389333891326,89.52261839951802,3.001782483449448
WH-WE-3,2024-09-26,West,4377,274.5225202116284,98.16428318203097,95.7766312550041,67.09243345473223,3.0022832926669234
WH-SO-4,2024-02-18,Southeast,5751,238.37663573986683,92.64281519597485,97.5030103852761,64.6100987434759,3.4629433128166447
WH-SO-2,2024-07-15,Southeast,5368,137.5164120374641,89.01172232314205,81.6045608637646,42.531854917447816,3.337790247883001
WH-SO-1,2023-08-07,Southeast,3763,194.22623781267353,99.02030336851087,86.4891059833551,38.26202075591829,4.250132314981558
WH-WE-1,2023-05-09,West,4714,168.78959499495673,98.796488948185,86.6944169259423,86.94413714660388,2.3886133114559738
WH-NO-1,2024-12-04,Northeast,4672,228.5269348124202,97.08043251730342,85.00403159611598,70.8057523567576,3.5057587549982916
WH-NO-2,2024-06-04,Northeast,2929,60.460028961444436,95.76399348953235,68.96187722557418,64.06560198842875,1.8674016507570772
WH-NO-3,2024-10-04,Northeast,4003,232.39188631361924,96.90235017837155,97.4855532250554,58.000412431942394,1.8221762261357495
WH-SO-1,2023-05-28,Southeast,8391,165.99292713063272,95.6461199472459,89.27542459778184,67.3573620276637,2.6524743543786102
WH-WE-5,2023-03-07,West,4977,75.74782317615988,95.19244320837376,85.47859038185325,69.97938707547787,2.083334878978339
WH-WE-2,2024-12-22,West,3892,197.2616327104498,97.83540497841521,94.79213745357816,58.96763314100245,2.3204159998197507
WH-NO-5,2023-07-02,Northeast,2827,167.68276114121716,93.55647607333736,94.68919236395394,76.65152561825313,2.1054708996969858
WH-SO-4,2024-02-29,Southeast,5385,187.75103190107978,89.49611402645392,87.79929052581682,23.85981549087191,1.8485083785649632
WH-SO-5,2024-06-30,Southeast,3759,252.33424327040353,96.06012758571964,96.02997105730826,46.522370206896845,2.870020731234709
WH-NO-3,2024-12-16,Northeast,3054,212.4491701732617,98.60703346973946,89.74218373683394,68.43935483002258,2.1417453189323274
WH-MI-4,2024-10-22,Midwest,3970,186.47924117631302,96.15048611891343,87.66778786833689,49.758667528386766,1.7498015620871104
WH-SO-3,2024-02-13,Southeast,7575,133.04122600502672,98.73982107999788,98.0686651000508,77.9666707631342,4.347439921889217
WH-SO-5,2024-04-12,Southeast,5819,315.99760199969404,99.72462001457038,89.30423910111935,70.60807640205705,2.2229661916360888
WH-NO-5,2023-09-03,Northeast,2463,232.77970997470294,97.79150544918697,99.64860407165678,55.221611403765905,2.264937743293766
WH-WE-2,2023-12-01,West,4531,146.54779674507031,99.9183563447426,85.45029701552056,64.36689105448458,4.285557846655591
WH-NO-4,2024-05-10,Northeast,7141,170.47854924310033,93.11474443088962,91.62917069787403,40.0674949494473,3.8864097381678926
WH-WE-5,2023-07-23,West,4971,179.1028359385119,98.58632754702793,76.96045725352332,80.25968965253017,1.5914714314766871
WH-WE-2,2023-04-29,West,3631,192.32663799744435,98.84139773032517,80.95515724059231,34.298539580843496,3.606225785536364
WH-SO-4,2023-05-12,Southeast,5302,202.1904719180335,91.42918766131763,90.22432073886387,58.95535271078042,2.2012028010221236
WH-WE-2,2024-09-03,West,3679,267.14878025181133,98.73521553922716,76.74506698522941,52.84614766861042,3.3710590584857063
WH-SO-5,2024-10-08,Southeast,4214,265.57243806135546,94.02641250583491,88.41771714889806,85.17950376416768,1.624048835479941
WH-SO-3,2024-08-23,Southeast,4067,150.7944013522401,95.94649562310849,84.15712832004407,77.77226875038907,4.406644252216994
WH-MI-4,2024-08-19,Midwest,3961,221.36273990414867,96.761960896695,90.96058178509588,64.84818785109658,3.7051702056124767
WH-NO-1,2024-04-17,Northeast,5314,136.62325942905017,98.0314163035983,93.90672253093956,46.503997879909136,1.780378626793188
WH-WE-3,2023-12-10,West,5490,245.51822572219595,98.70813229039442,96.78234339975845,66.25316646687037,1.710567348627364
WH-NO-4,2024-01-04,Northeast,4093,183.2699059408746,96.52118335375361,95.42158079020734,74.7505366718458,2.7058160628301158
WH-SO-2,2023-08-16,Southeast,5846,177.1811835182062,85.29901556875957,86.94441417532202,74.74913351430096,4.299127900047285
WH-WE-1,2023-04-21,West,6945,252.5712669656513,99.58749799999435,78.82676599561658,76.17257033753219,2.3877183533965685
WH-NO-3,2024-01-23,Northeast,6619,164.98511096118472,99.21469337962255,72.39034972894395,44.762683360308664,2.0647643433232217
WH-SO-4,2024-09-19,Southeast,1423,192.73700632368644,99.73986316333112,60.810861444866305,68.45805796690996,2.3043201768422525
WH-WE-2,2023-01-27,West,3923,172.6036334666638,91.85673711505989,90.59723393390851,64.41767219056884,4.104590892284508
WH-NO-2,2024-07-14,Northeast,3823,235.67587790374603,91.78579335365401,88.2903350302002,63.30416538592829,2.065975116089494
WH-MI-5,2024-08-09,Midwest,2587,211.44615810873142,98.25682057954708,77.24765739659765,65.05261324779572,4.060435632165403
WH-WE-3,2024-03-26,West,7415,208.2488076266951,88.19034505191367,86.63026955095589,64.62185127419887,3.333357504764009
WH-WE-1,2023-12-21,West,7813,226.57428219144927,92.24843190619708,92.7335238965768,21.80834359578439,2.1445766939182724
WH-WE-1,2024-01-29,West,6675,233.78450730446036,96.04157309646907,82.28949576650774,70.27265430415349,1.9555335843765325
WH-NO-2,2024-04-10,Northeast,7278,198.35855191697271,89.79793284356612,93.95878023541103,58.36893919312992,2.4714018230521386
WH-SO-1,2023-07-08,Southeast,6613,109.46554799566337,87.79016284296183,98.54622773544354,89.66013724220282,4.38829437808067
WH-MI-3,2024-07-27,Midwest,3671,153.46356915796227,95.84462313355179,71.59462300026253,92.6362962732772,4.121636505047883
WH-WE-5,2023-08-07,West,5977,191.7696945637738,99.82755613988883,92.14800682140996,73.89511615588624,3.7212389234410317
WH-SO-3,2024-01-11,Southeast,3941,79.1366104477973,98.81266385613688,90.27470988420153,85.99385270677054,2.9425818860192425
WH-WE-5,2023-03-02,West,7237,240.28395257271345,99.78974610182368,79.56177197173669,57.31229619932664,2.8840968753050165
WH-WE-2,2023-01-26,West,5406,194.8680108967867,90.91322587228582,84.77937180301149,40.62063102685322,3.1905544899878353
WH-SO-1,2023-01-29,Southeast,6737,229.41006642992585,99.22582690617267,97.72968361958596,62.67862094292417,3.974598767738292
WH-NO-4,2023-02-24,Northeast,6984,197.47700253548032,79.03147216032735,88.6764804077621,16.391987440293907,3.25644219412498
WH-SO-4,2024-02-12,Southeast,6445,142.96603968635753,99.83167144270408,79.45435657804481,57.413039638053576,4.03711968752226
WH-WE-3,2024-03-21,West,5907,157.9473384418914,97.66145701508695,93.35148939094519,41.070360691003785,3.9850285252329845
WH-NO-2,2023-01-30,Northeast,5624,189.7150194201268,82.1264299522895,85.54285500592745,35.470958308006736,2.3430193045958
WH-MI-2,2024-05-09,Midwest,4896,202.7122953489764,90.59937636998944,84.72784090677432,63.37383842045683,4.365850739498905
WH-MI-5,2024-06-25,Midwest,3911,120.26319116281387,99.90940645480059,94.5153717098683,28.8690883416238,4.448146974624811
WH-SO-4,2023-01-29,Southeast,5164,202.24503246111968,93.62870985905958,85.4896615568585,72.95200366321238,3.9424804532721893
WH-NO-2,2024-10-08,Northeast,4404,178.47619866415445,97.19478565542911,93.51456411717727,82.58157078922692,2.1743210935227326
WH-NO-1,2024-08-15,Northeast,4160,179.41510391192372,77.86832970543455,92.18815541377,63.51485983312227,2.0155415387434132
WH-SO-1,2024-04-08,Southeast,5896,215.47853041722732,97.33386738967152,76.43243431812837,91.94869478161645,4.354197746368216
WH-NO-5,2024-03-25,Northeast,6148,267.9587442138135,97.85738715794795,93.50541610696813,64.53836026554077,1.896154538514125
WH-SO-5,2023-11-17,Southeast,3149,173.27185194456067,99.29680509114046,73.55646337139412,73.27590683459675,4.251163671378483
WH-SO-4,2023-03-06,Southeast,6130,189.18658282102172,93.82168720305953,94.94560985498039,55.67835687182024,2.700172558894824
WH-WE-2,2024-08-19,West,3317,245.23140490902887,96.35578086670584,91.65726896983598,61.61285843009918,4.149718311179004
WH-SO-3,2024-12-27,Southeast,5590,216.10735524545217,99.38240851530871,81.38376627171051,65.54787173101715,3.457708469238188
WH-SO-3,2024-04-10,Southeast,8509,179.8691837824934,99.55870897312869,63.5733915540516,62.536211894763646,3.498338631386308
WH-WE-4,2024-04-18,West,4371,203.32198016465378,88.3378175843183,96.03732222849962,50.47049505710749,2.831293440370372
WH-SO-4,2024-12-11,Southeast,4599,158.13636910135517,94.8612843605534,93.86541895228594,68.79821919520398,2.129691186586577
WH-NO-2,2023-08-28,Northeast,3837,149.3680422155142,89.13704765063567,93.39742624210302,81.82859261294048,4.468190184056647
WH-NO-2,2024-05-27,Northeast,7354,82.5792056440668,95.34901525776382,92.1999234988552,64.02815022471636,3.340319579259907
WH-NO-2,2023-11-09,Northeast,4723,150.998264049287,96.15336558009898,83.04794522361652,50.76720460777512,4.2158542406537025
WH-NO-1,2023-05-26,Northeast,5998,226.18105577737015,98.68178615996914,85.49722822021822,88.94021350170246,2.432053953732945
WH-NO-1,2024-03-04,Northeast,7119,131.62945442752437,98.90717817955024,93.25258873445615,75.9683476184566,1.641290741554592
WH-MI-4,2023-05-23,Midwest,3461,186.92257069000536,95.55938231319608,91.94476089738093,70.24144936798581,4.090115097474001
WH-MI-1,2023-03-19,Midwest,8233,190.72575898665397,90.06187700909219,71.44995129777455,76.63900830856454,3.0291075276802966
WH-SO-1,2023-04-20,Southeast,6395,203.80997767330638,96.85918231705504,97.35473757862198,61.245192425932416,1.8159830035028413
WH-MI-5,2023-09-07,Midwest,2625,256.4369234302156,98.36418829373412,97.03260818345774,54.8816346628829,3.327964776140842
WH-MI-1,2023-09-08,Midwest,1407,164.17730938130347,95.62650331614189,86.53074933702092,60.35386107219656,1.5538042021624094
WH-NO-5,2024-05-24,Northeast,4137,259.6574523364939,92.91596608926812,95.28858638523478,42.24503235037956,3.7179140595600186
WH-MI-5,2024-03-29,Midwest,6594,188.36347055579185,99.9672297058146,75.14720606399636,70.2057528943628,3.1901852664707153
WH-SO-1,2024-12-17,Southeast,3240,205.70390282373805,88.88626265111903,61.827763843344684,84.73979252538582,2.3191642804354853
WH-SO-1,2023-06-23,Southeast,3744,122.46873226153167,96.11087968980814,92.06843001644012,78.85217926056072,2.092506993910613
WH-SO-5,2023-01-27,Southeast,7967,175.04569848780733,85.63286819542661,91.39290677182336,49.067230062697476,2.992413295947651
WH-MI-5,2024-05-14,Midwest,6840,190.61273365592743,96.96789116981806,76.03425246696608,70.57314498096883,3.9132688001424243
WH-SO-5,2023-02-07,Southeast,6995,154.3371609548996,97.27141572849703,98.48470282885721,80.63716790796244,4.1418382829551845
WH-MI-5,2024-12-14,Midwest,4605,143.42176852598976,98.84948375758643,96.21434975316153,51.97770589386798,1.944286413502151
WH-NO-5,2024-08-27,Northeast,3863,155.8016333765766,98.59718575546249,88.93138896464772,94.46791966530557,1.628057042564713
WH-SO-3,2024-05-05,Southeast,6894,216.83708272675997,83.29215631239997,93.91452337212806,82.71125862129092,3.917684398685267
WH-SO-5,2024-08-19,Southeast,3602,210.8116210834766,95.26770780698185,83.28815312700486,55.62767440393611,2.2005541781903086
WH-NO-5,2023-07-27,Northeast,3776,144.11337862767118,99.69207322227969,76.83040948622045,84.13131722839576,4.3625956255944285
WH-SO-4,2023-10-30,Southeast,5008,238.93594156366697,98.53583547136651,61.81685764436291,58.447647364985635,2.353822541379614
WH-WE-1,2023-09-08,West,4964,221.87268487582986,88.45315151738085,91.60599989650406,69.9809343657148,3.0088497419189446
WH-NO-3,2023-06-23,Northeast,7692,256.8224415038602,96.91736491882777,90.78069076318286,59.56130870317614,2.954608334864559
WH-SO-5,2023-01-09,Southeast,3598,164.57726363264288,99.58376219982489,77.13812581000971,87.31992134195501,2.493174256259885
WH-SO-3,2023-01-14,Southeast,8156,312.3125674206834,99.5826639346887,80.99682819397822,80.80262721269321,2.9171260461592334
WH-NO-1,2023-03-10,Northeast,4074,213.59328277128554,97.65788900367951,90.6883564889878,54.95610258948612,2.3328802456794193
WH-NO-2,2023-05-22,Northeast,8627,167.58653415238211,82.25317379246835,87.85828805013735,73.79156320944557,3.249248017877653
WH-NO-5,2024-01-19,Northeast,5749,169.6866973689776,96.55534740340424,88.56418109526936,86.50778482164624,3.6034286711412316
WH-WE-4,2024-01-25,West,6421,214.50106697117067,92.46891379915645,86.40427992079474,58.87407159434181,1.777388122783654
WH-WE-4,2023-07-11,West,5046,216.7270767292789,88.45232137883127,86.11218487992336,60.39920856028328,3.4274342662294788
WH-NO-3,2024-04-28,Northeast,11424,224.6843066744122,95.59279402996623,78.43794368412313,59.61950010313588,2.484004098078878
WH-NO-3,2024-07-03,Northeast,4832,276.3180723379286,93.35685114571736,93.57066185345708,86.0381734466611,4.327302924576948
WH-MI-1,2023-02-23,Midwest,4278,264.29370077648394,98.4751739183238,90.05379817906551,39.34774550671946,2.562474750333503
WH-NO-1,2024-06-04,Northeast,5974,137.80516716269562,98.81342676309555,89.7631175911327,85.4017884661408,2.5289377823427355
WH-MI-2,2024-02-25,Midwest,5468,192.97053866270525,99.02523623156709,92.03255962337668,44.392995561779635,2.130400754591779
WH-NO-3,2023-10-11,Northeast,4988,201.27104067596076,99.56093659724365,94.01584089429463,59.1573798251484,2.197006632016731
WH-MI-2,2024-08-27,Midwest,4497,151.7650416253027,77.18367798407483,93.97968867328187,54.97062128652006,1.557052992651489
WH-SO-3,2023-03-02,Southeast,5426,189.26525926465774,98.32672857893922,88.40795700665859,54.96769090659897,3.2826125776583828
WH-SO-2,2023-11-27,Southeast,6261,220.79366284689462,92.26760482555672,98.39324885552674,81.47108897857007,3.692288709656156
WH-WE-2,2023-04-27,West,7077,304.40298796971757,91.30776091033091,93.1071746319301,58.354008881705575,1.7166256055921454
WH-SO-1,2023-09-23,Southeast,4923,186.0040304343429,93.77912262143468,88.06013406646744,40.46420542213397,2.8829783174185044
WH-NO-3,2024-12-01,Northeast,5858,189.40045019176247,98.58617225463696,86.33480968525578,52.2128557226224,2.756816705831695
WH-SO-2,2024-09-24,Southeast,3906,196.4737332853897,99.31505664590019,91.56167780537245,88.27950891867387,1.9343708653639524
WH-SO-3,2024-12-01,Southeast,1433,217.96208813118685,99.2155015125475,81.3747870652317,70.92154469844866,1.840807533253992
WH-MI-2,2024-01-17,Midwest,3745,243.91858310557961,98.98870656221058,87.74061312481184,84.54029444102792,3.1169544427897544
WH-SO-2,2024-03-17,Southeast,2536,251.42806341444737,93.17077005584075,84.81300683819059,63.64873482473345,3.699677520366707
WH-NO-3,2024-12-12,Northeast,7235,159.90030005734752,92.84963641984085,86.5400961909097,70.21278557178768,3.2120157491862256
WH-MI-3,2023-12-20,Midwest,4859,294.3542686855462,98.1389617908054,94.22578805224478,47.42780815461854,2.2565077510477196
WH-MI-2,2023-04-16,Midwest,5006,163.0898866930903,97.53217891320757,91.90890662543264,65.9255053462442,3.4244463275063675
WH-NO-3,2024-02-01,Northeast,8193,225.18869528179596,82.78874969497525,63.3032846767958,43.94954858839781,2.458244673414855
WH-WE-2,2023-06-24,West,5048,227.12504177017433,95.33868020807942,84.35201948759074,35.30608082685504,2.7280335023460855
WH-NO-2,2023-05-01,Northeast,6980,241.28639417683496,95.03902899496366,91.10178510200714,37.2945055033103,3.941065525512428
WH-NO-3,2023-01-13,Northeast,4421,162.42091306204856,95.05427695489983,92.41230974203216,65.79344859892751,1.9400733565454702
WH-NO-2,2024-11-18,Northeast,3810,144.6830435878357,97.47273319065398,94.14822837270722,96.84866850608019,2.7331630285481956
WH-NO-1,2024-08-11,Northeast,2987,267.99630342591445,99.97251009967628,97.22302749618471,60.56484790454064,3.399504368086217
WH-NO-1,2023-09-26,Northeast,2733,174.25941499033223,95.1671203220485,98.7372311922875,88.77746946529687,4.222221570203837
WH-SO-5,2023-11-27,Southeast,5817,88.63692850929164,98.418939550256,90.64487001792594,46.422677365815964,3.0199107411406936
WH-SO-1,2024-07-14,Southeast,6425,278.1753767607739,99.24269502377501,84.83280656677921,74.1188631915425,3.521293217839679
WH-NO-2,2023-01-07,Northeast,4304,182.133543674203,92.17607866381165,93.56995222148913,82.89208200329729,2.804733547620766
WH-NO-3,2024-02-01,Northeast,7956,191.5736277700159,94.17881957593924,82.55313273593082,55.74790968207153,3.0867968080933936
