delivery_id,date,origin_region,destination_region,service_type,scheduled_time,actual_time,delay_minutes,weight_lbs,customer_id,driver_id,distance_miles,revenue,cost,on_time,profit_margin
DEL-1007489,2024-01-22,Southwest,Northeast,LTL,2024-01-22 06:00:00,2024-01-22 06:24:00,24,294.98300760514746,CUST-10299,DRV-834,46.94017746184437,241.17344690368154,174.1401752278689,False,0.2779463184543032
DEL-1007490,2024-06-19,Midwest,Midwest,FTL,2024-06-19 09:00:00,2024-06-19 10:24:00,84,19545.17338376106,CUST-10484,DRV-469,343.0728972513496,509.645469359874,339.8452959567284,False,0.33317312447890174
DEL-1007491,2024-03-16,Southeast,Northeast,LTL,2024-03-16 11:00:00,2024-03-16 11:05:00,5,678.2082936700326,CUST-10259,DRV-755,35.21235608496244,453.6689373862521,297.2547138901634,True,0.3447761365308514
DEL-1007492,2024-11-11,Midwest,Midwest,FTL,2024-11-11 12:00:00,2024-11-11 12:29:00,29,39153.639871522304,CUST-10214,DRV-328,244.83673152400942,1412.7033110700904,929.9418872143019,False,0.3417288117560281
DEL-1007493,2023-10-15,Northwest,Southeast,White Glove,2023-10-15 07:00:00,2023-10-15 06:52:00,-8,151.23482853412807,CUST-10137,DRV-952,374.5760516270761,299.77902302222066,239.84516136768644,True,0.19992680291739995
DEL-1007494,2024-12-09,Midwest,West,White Glove,2024-12-09 14:00:00,2024-12-09 14:06:00,6,755.3538982601078,CUST-10192,DRV-146,131.9398289849243,538.3841924827952,426.36761773397666,True,0.20806066803753384
DEL-1007495,2024-02-18,Northwest,Midwest,Expedited,2024-02-18 08:00:00,2024-02-18 07:55:00,-5,28.443112974838126,CUST-10148,DRV-202,113.63021389333814,437.9469790348022,365.5563216605172,True,0.1652954828774658
DEL-1007496,2023-09-17,Midwest,Northeast,Expedited,2023-09-17 13:00:00,2023-09-17 13:09:00,9,231.48438785746467,CUST-10269,DRV-420,125.31408083647715,83.29909471362839,60.780708388387325,True,0.270331705316323
DEL-1007497,2024-11-06,Northeast,Southeast,Expedited,2024-11-06 17:00:00,2024-11-06 16:30:00,-30,335.65811342527275,CUST-10123,DRV-276,55.28342928796964,1251.327207018103,997.1414053891858,True,0.20313296170922296
DEL-1007498,2023-08-19,Southwest,Southwest,Expedited,2023-08-19 17:00:00,2023-08-19 16:50:00,-10,184.11325092001113,CUST-10354,DRV-357,168.4332403355808,247.12250606018745,174.5263076794398,True,0.2937660334468549
DEL-1007499,2024-06-27,Southwest,Northwest,Expedited,2024-06-27 06:00:00,2024-06-27 06:06:00,6,31.358935785322497,CUST-10354,DRV-516,69.59083931282368,125.73205124550796,94.19919561877165,True,0.25079409199460495
DEL-1007500,2023-09-22,Southeast,Southeast,LTL,2023-09-22 18:00:00,2023-09-22 18:03:00,3,606.8189227296572,CUST-10216,DRV-309,139.15197789947237,340.5011794839767,283.2550697230122,True,0.1681230879955246
DEL-1007501,2023-01-29,Northwest,Southeast,Expedited,2023-01-29 13:00:00,2023-01-29 12:50:00,-10,5625.97530416705,CUST-10292,DRV-449,448.1047909418396,619.0471711847614,513.1194132959462,True,0.1711141942318963
DEL-1007502,2023-04-28,West,Northwest,LTL,2023-04-28 16:00:00,2023-04-28 16:10:00,10,910.9494917074053,CUST-10139,DRV-598,397.5602927304099,236.3399269821934,171.53127101039627,True,0.27421797408222104
DEL-1007503,2024-06-22,Southeast,Northeast,LTL,2024-06-22 07:00:00,2024-06-22 06:56:00,-4,1558.3062464801135,CUST-10211,DRV-650,395.54803407830394,217.41827701602227,155.29416877337593,True,0.28573544549830193
DEL-1007504,2024-09-28,Northwest,Midwest,FTL,2024-09-28 18:00:00,2024-09-28 18:00:00,0,37167.530895810036,CUST-10498,DRV-534,114.72674518640048,305.11717535191514,243.73950567337425,True,0.20116097891817886
DEL-1007505,2024-10-21,West,Northeast,Expedited,2024-10-21 08:00:00,2024-10-21 07:47:00,-13,140.64432703720493,CUST-10064,DRV-101,7.4336133901779675,146.68004280148307,113.31123567028682,True,0.22749384642843082
DEL-1007506,2024-04-12,West,Northwest,FTL,2024-04-12 07:00:00,2024-04-12 07:22:00,22,48376.043713393155,CUST-10340,DRV-240,34.27313298435635,185.35793677017145,126.76353446671033,False,0.3161148819654448
DEL-1007507,2023-05-13,Southeast,West,FTL,2023-05-13 11:00:00,2023-05-13 11:20:00,20,33566.585346381486,CUST-10077,DRV-992,337.97429112358105,656.7064442103754,430.4155862894018,False,0.34458449420740184
DEL-1007508,2023-03-05,Southeast,Northwest,LTL,2023-03-05 12:00:00,2023-03-05 11:58:00,-2,69.617876846041,CUST-10310,DRV-666,46.36635907226357,2807.9717272458734,2243.2585326669105,True,0.20111071244041592
DEL-1007509,2024-07-27,Midwest,West,LTL,2024-07-27 08:00:00,2024-07-27 08:02:00,2,290.5420187618256,CUST-10211,DRV-127,247.909202666125,288.65300554310505,192.24086800276322,True,0.33400704544524285
DEL-1007510,2023-03-09,Southwest,Midwest,Expedited,2023-03-09 15:00:00,2023-03-09 14:33:00,-27,1796.8439471031,CUST-10064,DRV-835,270.28683901067564,213.5103914346849,176.3812184345405,True,0.17389866952448824
DEL-1007511,2023-03-20,Northwest,Southeast,FTL,2023-03-20 09:00:00,2023-03-20 09:00:00,0,23977.562752597307,CUST-10375,DRV-137,44.38665459994711,166.05563848237477,119.73689926697699,True,0.27893505838595223
DEL-1007512,2024-05-28,Northeast,Southwest,White Glove,2024-05-28 09:00:00,2024-05-28 09:10:00,10,267.26907107564944,CUST-10351,DRV-362,403.8013925998467,701.393043285351,522.4142473482802,True,0.2551761778228188
DEL-1007513,2024-07-21,West,Southeast,Expedited,2024-07-21 07:00:00,2024-07-21 07:10:00,10,13.463308971944404,CUST-10204,DRV-594,127.45854100135415,1823.9354396600993,1242.687114324137,True,0.3186781246184247
DEL-1007514,2023-01-10,Southeast,Southeast,LTL,2023-01-10 10:00:00,2023-01-10 10:13:00,13,588.1097791504232,CUST-10460,DRV-256,148.1673982171105,209.76920846951776,175.9630508337056,True,0.16115881774290355
DEL-1007515,2023-06-06,Northeast,West,FTL,2023-06-06 06:00:00,2023-06-06 06:27:00,27,31542.27513681499,CUST-10186,DRV-625,46.3499810899835,656.9357768002128,513.8146811244346,False,0.21786162472820253
DEL-1007516,2023-06-30,Southwest,West,Expedited,2023-06-30 10:00:00,2023-06-30 10:18:00,18,65.5278450254521,CUST-10178,DRV-111,220.65318873557445,491.71564114218273,379.56149908421526,False,0.2280873998586866
DEL-1007517,2024-09-16,Northwest,Northeast,FTL,2024-09-16 16:00:00,2024-09-16 16:00:00,0,42366.41577047825,CUST-10349,DRV-813,117.0538591789574,1058.423698958564,839.3002883034255,True,0.2070280652925147
DEL-1007518,2023-05-12,Southeast,Midwest,FTL,2023-05-12 09:00:00,2023-05-12 08:49:00,-11,46632.98499958812,CUST-10188,DRV-262,93.63786504694106,1852.0513421073415,1316.2985089863996,True,0.2892753677721158
DEL-1007519,2023-11-19,Southeast,Southwest,LTL,2023-11-19 15:00:00,2023-11-19 15:09:00,9,181.14668268638104,CUST-10365,DRV-927,183.5701334563014,197.5179160778211,129.5440915113089,True,0.3441400451983852
DEL-1007520,2023-01-17,West,Southeast,FTL,2023-01-17 18:00:00,2023-01-17 18:13:00,13,39937.63194758428,CUST-10492,DRV-442,13.704274121886582,1424.1862837321974,1170.1089261376148,True,0.17840177264504464
DEL-1007521,2023-11-02,Southwest,Southwest,LTL,2023-11-02 12:00:00,2023-11-02 11:35:00,-25,301.74027764641926,CUST-10071,DRV-641,24.232733338705444,2271.634809068319,1795.4898295134892,True,0.20960454455710442
DEL-1007522,2024-09-14,Northwest,Southwest,White Glove,2024-09-14 08:00:00,2024-09-14 08:25:00,25,176.84640804153645,CUST-10226,DRV-777,81.49384171418635,658.7366349043166,538.7039562836421,False,0.18221649178219693
DEL-1007523,2024-03-26,Midwest,Southeast,FTL,2024-03-26 12:00:00,2024-03-26 11:59:00,-1,36904.450362477335,CUST-10116,DRV-333,220.6832681408692,123.17436918362579,99.9507862741162,True,0.18854233281997454
DEL-1007524,2023-11-12,Midwest,West,FTL,2023-11-12 12:00:00,2023-11-12 12:16:00,16,17843.172478679524,CUST-10144,DRV-744,89.51051597591183,480.8944252790155,327.42938177879324,False,0.3191241890799247
DEL-1007525,2023-11-06,Southeast,Northeast,FTL,2023-11-06 09:00:00,2023-11-06 09:32:00,32,23465.17224990463,CUST-10416,DRV-612,179.56990589179875,1537.4321907745334,1216.1084178053184,False,0.20900028950697158
DEL-1007526,2024-11-04,Midwest,West,FTL,2024-11-04 07:00:00,2024-11-04 07:17:00,17,53279.319552978224,CUST-10278,DRV-705,166.5924778620406,295.019122060924,240.55161312879576,False,0.18462365609263875
DEL-1007527,2023-03-27,Northeast,Northwest,FTL,2023-03-27 07:00:00,2023-03-27 06:52:00,-8,42075.97230955491,CUST-10211,DRV-918,318.36810027896837,371.24924005682266,279.40053847410525,True,0.24740441642024436
DEL-1007528,2024-05-01,Midwest,Southwest,LTL,2024-05-01 12:00:00,2024-05-01 12:18:00,18,266.70059251048093,CUST-10363,DRV-218,321.76696641332654,413.29867728406776,279.10845055419077,False,0.32468099731576344
DEL-1007529,2023-07-08,Southwest,West,LTL,2023-07-08 12:00:00,2023-07-08 11:46:00,-14,932.833239811425,CUST-10120,DRV-663,225.00154759348152,159.55711304335978,118.24464738237954,True,0.25891961112227907
DEL-1007530,2024-11-28,Northwest,Southwest,FTL,2024-11-28 17:00:00,2024-11-28 17:35:00,35,31371.645667617588,CUST-10336,DRV-346,138.7342319622527,200.54278589180794,144.95713272545947,False,0.27717602963956384
DEL-1007531,2023-01-17,Northeast,Northwest,FTL,2023-01-17 13:00:00,2023-01-17 13:28:00,28,33558.21491705329,CUST-10218,DRV-789,477.3788316612193,141.15859813246365,95.44881602022447,False,0.3238186176186376
DEL-1007532,2023-02-11,Southwest,Northeast,LTL,2023-02-11 18:00:00,2023-02-11 17:59:00,-1,961.6604338242063,CUST-10415,DRV-155,46.70876566211625,2705.9948097719716,1825.7299255647467,True,0.32530176370937053
DEL-1007533,2023-05-17,Southwest,Southwest,White Glove,2023-05-17 07:00:00,2023-05-17 06:58:00,-2,46.33445573182342,CUST-10188,DRV-599,46.15320300991728,3267.412608164138,2612.5329484657886,True,0.20042759768448917
DEL-1007534,2024-06-29,Midwest,Midwest,LTL,2024-06-29 10:00:00,2024-06-29 09:39:00,-21,281.83947238798675,CUST-10045,DRV-707,333.43407451615565,580.5520362804353,416.53234743939413,True,0.28252366470352297
DEL-1007535,2023-09-08,West,Midwest,LTL,2023-09-08 15:00:00,2023-09-08 14:41:00,-19,146.94399907574154,CUST-10363,DRV-602,59.37949394208804,400.4812830497934,336.74572493668717,True,0.15914740790815365
DEL-1007536,2023-11-28,West,West,FTL,2023-11-28 10:00:00,2023-11-28 09:53:00,-7,28112.668226148497,CUST-10334,DRV-512,109.72176218933397,102.28944841489555,70.45383110604566,True,0.31123070660936264
DEL-1007537,2024-02-11,West,West,LTL,2024-02-11 11:00:00,2024-02-11 11:00:00,0,224.97487132377643,CUST-10196,DRV-658,186.47287096752345,1634.8591237750725,1335.8386072087847,True,0.1829029255290303
DEL-1007538,2023-11-13,Northeast,Southeast,FTL,2023-11-13 09:00:00,2023-11-13 08:42:00,-18,38518.3407183436,CUST-10391,DRV-198,220.37566738068335,1512.8091026062173,1212.5625412574234,True,0.1984695629022453
DEL-1007539,2024-07-20,Midwest,West,FTL,2024-07-20 18:00:00,2024-07-20 17:38:00,-22,40618.768497216515,CUST-10255,DRV-479,1569.884947131804,341.45443050203806,234.14834122193903,True,0.31426181561717514
DEL-1007540,2024-01-19,West,Southwest,LTL,2024-01-19 07:00:00,2024-01-19 07:04:00,4,725.7061868537486,CUST-10388,DRV-589,264.44341402415995,291.77433855839575,191.45830552608734,True,0.3438137621284716
DEL-1007541,2023-11-13,Midwest,Northeast,LTL,2023-11-13 10:00:00,2023-11-13 09:56:00,-4,1178.6406375393344,CUST-10344,DRV-548,192.73770760766814,139.63720984921636,115.66504755432085,True,0.17167460106644378
DEL-1007542,2024-05-12,West,Midwest,FTL,2024-05-12 15:00:00,2024-05-12 14:39:00,-21,34711.21823949486,CUST-10173,DRV-806,101.64000910873426,1993.1210554921388,1689.967341927366,True,0.152100000513977
DEL-1007543,2023-07-15,Southwest,Midwest,White Glove,2023-07-15 13:00:00,2023-07-15 12:32:00,-28,56.972932609619825,CUST-10025,DRV-516,45.612672974239736,133.86827733706707,98.89555047463594,True,0.2612473063679849
DEL-1007544,2023-10-06,Northeast,Northeast,LTL,2023-10-06 09:00:00,2023-10-06 08:53:00,-7,88.92257967059643,CUST-10093,DRV-175,46.25741974928287,217.7353676583094,182.3469095142667,True,0.16252967317453704
DEL-1007545,2023-10-14,Southwest,West,LTL,2023-10-14 10:00:00,2023-10-14 09:55:00,-5,412.25349128303765,CUST-10368,DRV-331,73.88878838704055,584.3512521663956,430.70564224842457,True,0.2629336539424751
DEL-1007546,2023-11-20,Southeast,Northwest,FTL,2023-11-20 14:00:00,2023-11-20 14:08:00,8,48283.1801576597,CUST-10320,DRV-688,288.6153367546352,285.63332353154857,209.637028736103,True,0.26606242526548796
DEL-1007547,2024-01-04,West,Southwest,White Glove,2024-01-04 06:00:00,2024-01-04 06:12:00,12,209.3519940839054,CUST-10476,DRV-609,165.02751462519905,692.6742299389546,481.2934279479136,True,0.3051662568848129
DEL-1007548,2024-12-02,Midwest,Northwest,White Glove,2024-12-02 07:00:00,2024-12-02 07:38:00,38,695.9709702555882,CUST-10331,DRV-770,923.2960424682767,699.9951337406927,568.7832264096179,False,0.18744688499460507
DEL-1007549,2023-06-29,Southeast,Midwest,FTL,2023-06-29 16:00:00,2023-06-29 16:02:00,2,20142.194740927724,CUST-10426,DRV-548,53.83254896313118,286.4090232881291,207.9536608364097,True,0.27392769107275244
DEL-1007550,2023-04-30,Southwest,Southeast,LTL,2023-04-30 12:00:00,2023-04-30 11:58:00,-2,281.75302546981146,CUST-10053,DRV-799,132.90866312651076,98.37831846011086,69.3473610019105,True,0.2950950769703535
DEL-1007551,2023-01-06,Southwest,Southwest,White Glove,2023-01-06 12:00:00,2023-01-06 12:02:00,2,85.71158283462503,CUST-10011,DRV-381,207.31474522545773,1827.294075588252,1493.0352748352138,True,0.18292556475641827
DEL-1007552,2023-12-12,Northwest,Southwest,Expedited,2023-12-12 13:00:00,2023-12-12 12:43:00,-17,16.713477620694526,CUST-10159,DRV-615,130.85348851117269,438.88664160009677,369.22615286861287,True,0.15872091362251325
DEL-1007553,2024-08-26,Southwest,Northwest,LTL,2024-08-26 14:00:00,2024-08-26 13:40:00,-20,2133.9477412424803,CUST-10272,DRV-916,69.08567488753528,446.08014585715836,302.931852638473,True,0.32090263274017944
DEL-1007554,2024-05-20,Northwest,Northeast,LTL,2024-05-20 11:00:00,2024-05-20 10:46:00,-14,440.91944271115887,CUST-10027,DRV-875,135.77939925430275,215.36436674346496,165.01624461139872,True,0.23378111659501818
DEL-1007555,2023-02-26,Southwest,Midwest,White Glove,2023-02-26 06:00:00,2023-02-26 06:17:00,17,70.96628999293671,CUST-10044,DRV-767,610.7074022469787,128.85009153663233,95.90826503047032,False,0.25566009393789674
DEL-1007556,2023-12-16,Southwest,Northeast,LTL,2023-12-16 11:00:00,2023-12-16 10:51:00,-9,162.1156673695768,CUST-10478,DRV-478,532.1444199234331,1903.8605897220277,1453.1871152026197,True,0.23671558566439385
DEL-1007557,2023-01-02,Southeast,Midwest,FTL,2023-01-02 16:00:00,2023-01-02 16:06:00,6,36917.69235902833,CUST-10094,DRV-207,174.05102380225728,1559.5074563745054,1271.74343596214,True,0.18452237546933586
DEL-1007558,2023-02-01,Southeast,Northeast,FTL,2023-02-01 10:00:00,2023-02-01 10:00:00,0,42434.91329984363,CUST-10311,DRV-964,510.46023833550754,464.95849251056376,337.1245359905892,True,0.27493627620334343
DEL-1007559,2023-04-17,Northwest,Midwest,LTL,2023-04-17 09:00:00,2023-04-17 09:13:00,13,105.77319889778322,CUST-10330,DRV-212,313.90587006533434,264.4719943705841,184.48476276250747,True,0.30244121612361247
DEL-1007560,2024-05-28,Southwest,West,FTL,2024-05-28 06:00:00,2024-05-28 05:55:00,-5,29031.013623492523,CUST-10182,DRV-184,348.79061753868484,1801.0668327128765,1408.9815983945723,True,0.21769610499557174
DEL-1007561,2023-08-10,Midwest,Midwest,White Glove,2023-08-10 17:00:00,2023-08-10 18:02:00,62,911.046817862469,CUST-10290,DRV-502,229.30917871446155,793.8484996857818,591.2089995276733,False,0.2552621819381362
DEL-1007562,2023-02-08,Southwest,Northeast,LTL,2023-02-08 11:00:00,2023-02-08 11:00:00,0,79.14491676779137,CUST-10189,DRV-123,83.34375730952029,1237.9055412912692,891.190273293331,True,0.28008216817276443
DEL-1007563,2023-08-01,Southwest,West,FTL,2023-08-01 17:00:00,2023-08-01 16:55:00,-5,32482.116053991896,CUST-10444,DRV-785,39.773930506457596,65.63602915933149,50.63296287157311,True,0.2285797370730399
DEL-1007564,2024-04-14,Southeast,Midwest,LTL,2024-04-14 09:00:00,2024-04-14 09:02:00,2,1292.7060152820209,CUST-10228,DRV-896,81.30024245201412,1076.3583251576244,831.9327125917091,True,0.22708572680024663
DEL-1007565,2023-08-16,Southeast,Southeast,LTL,2023-08-16 06:00:00,2023-08-16 05:54:00,-6,1300.4813627247097,CUST-10142,DRV-556,189.2279421988058,65.74409918737936,52.70605270374912,True,0.19831508294714154
DEL-1007566,2023-01-31,Southwest,Midwest,FTL,2023-01-31 14:00:00,2023-01-31 14:35:00,35,31145.411657991324,CUST-10274,DRV-740,128.04545994057443,490.86255408074237,398.0892383741249,False,0.18900059687860635
DEL-1007567,2024-11-25,Southeast,Southwest,FTL,2024-11-25 08:00:00,2024-11-25 08:32:00,32,41935.73839589193,CUST-10396,DRV-527,242.05240895010718,1477.8769129811697,1206.8862963184592,False,0.18336480818018114
DEL-1007568,2023-01-11,Southwest,Midwest,White Glove,2023-01-11 18:00:00,2023-01-11 18:32:00,32,10.0,CUST-10357,DRV-470,214.67323553085714,444.96245302634634,339.2411512061838,False,0.23759600636214295
DEL-1007569,2024-10-12,Southeast,Midwest,FTL,2024-10-12 17:00:00,2024-10-12 16:40:00,-20,42331.63093309237,CUST-10384,DRV-692,218.35322369626894,1644.610886915685,1257.9837521339139,True,0.2350873011103887
DEL-1007570,2024-05-29,Southwest,West,FTL,2024-05-29 09:00:00,2024-05-29 08:59:00,-1,22948.47065813231,CUST-10106,DRV-825,1337.28407861238,2619.642591594791,1866.7644693051045,True,0.28739726736209004
DEL-1007571,2023-08-03,Northeast,Southeast,LTL,2023-08-03 09:00:00,2023-08-03 08:43:00,-17,1510.2536938382532,CUST-10441,DRV-745,423.8368960929207,87.41231271617725,64.85021445118024,True,0.2581112152730114
DEL-1007572,2024-08-06,Northwest,Northeast,LTL,2024-08-06 13:00:00,2024-08-06 12:47:00,-13,656.0111262012816,CUST-10071,DRV-832,209.47279346798226,808.5341952857998,583.1602391056567,True,0.27874387687521135
DEL-1007573,2023-09-05,Northwest,Northwest,FTL,2023-09-05 13:00:00,2023-09-05 12:31:00,-29,36586.4806534401,CUST-10322,DRV-489,365.7063304616109,266.6555515483749,205.97929246530433,True,0.22754545604149207
DEL-1007574,2024-12-22,Southeast,West,LTL,2024-12-22 08:00:00,2024-12-22 10:06:00,126,737.7971275681225,CUST-10020,DRV-721,618.6040029083052,225.25616392247588,181.1954713799866,False,0.19560260538598712
DEL-1007575,2023-03-10,Northwest,Midwest,FTL,2023-03-10 14:00:00,2023-03-10 13:57:00,-3,28343.377036852915,CUST-10451,DRV-406,67.68637546296272,5346.25242177869,3583.6461692761113,True,0.32969005453658745
DEL-1007576,2024-11-01,West,Northwest,Expedited,2024-11-01 19:00:00,2024-11-01 19:18:00,18,89.12701642283399,CUST-10286,DRV-809,16.76748244115734,659.2355695320683,528.8541780194738,False,0.19777663332872114
DEL-1007577,2024-01-24,Midwest,Northwest,White Glove,2024-01-24 18:00:00,2024-01-24 17:59:00,-1,234.50652828034248,CUST-10217,DRV-726,1569.4932745314,70.8439263426475,50.27658450850324,True,0.2903190562119209
DEL-1007578,2023-10-31,Northwest,Southeast,FTL,2023-10-31 06:00:00,2023-10-31 06:06:00,6,34626.592010609784,CUST-10273,DRV-907,777.715037745071,107.61975848581764,81.48146115760605,True,0.24287637972776302
DEL-1007579,2023-05-20,Southeast,Northeast,LTL,2023-05-20 08:00:00,2023-05-20 07:58:00,-2,366.2933585302705,CUST-10330,DRV-469,336.31228605147163,326.64811523849755,226.25891206054726,True,0.3073313406527771
DEL-1007580,2024-08-05,Southeast,Northwest,FTL,2024-08-05 11:00:00,2024-08-05 11:04:00,4,19073.070821878508,CUST-10149,DRV-179,68.04394495347827,1009.8316503369292,661.3841029843057,True,0.34505508639619714
DEL-1007581,2024-12-09,Southeast,West,LTL,2024-12-09 12:00:00,2024-12-09 14:33:00,153,1290.7304890546952,CUST-10116,DRV-555,66.70092213869788,595.2002367953053,415.34323874744393,False,0.3021789759632031
DEL-1007582,2024-10-08,Northeast,Southeast,LTL,2024-10-08 08:00:00,2024-10-08 08:22:00,22,172.01247938985702,CUST-10148,DRV-778,265.6366874429331,363.4906294005173,240.43814147451184,False,0.3385300141820667
DEL-1007583,2023-06-18,Northeast,Midwest,LTL,2023-06-18 11:00:00,2023-06-18 10:47:00,-13,153.33375900349714,CUST-10307,DRV-139,57.018365640912755,76.77861938273388,56.89490691878685,True,0.258974602875166
DEL-1007584,2024-10-05,Southeast,Southwest,FTL,2024-10-05 11:00:00,2024-10-05 11:28:00,28,46303.26871709601,CUST-10135,DRV-868,49.0674190097546,283.58621282506016,187.62288581288865,False,0.33839207504551627
DEL-1007585,2024-01-01,West,Midwest,FTL,2024-01-01 18:00:00,2024-01-01 17:58:00,-2,25707.55321890053,CUST-10345,DRV-618,13.038345404167432,283.89980163921473,227.920878616541,True,0.1971784506345405
DEL-1007586,2023-06-17,Northwest,Southeast,Expedited,2023-06-17 11:00:00,2023-06-17 10:36:00,-24,773.6034198402385,CUST-10152,DRV-784,84.85150876193434,256.5436416339518,184.30703357566253,True,0.28157629477077334
DEL-1007587,2024-10-30,Southwest,Southwest,LTL,2024-10-30 10:00:00,2024-10-30 10:11:00,11,313.0188303696202,CUST-10124,DRV-627,220.81987504948148,371.2175939385831,273.99353949236547,True,0.2619058364520919
DEL-1007588,2024-03-25,Northwest,West,LTL,2024-03-25 10:00:00,2024-03-25 09:41:00,-19,124.22203859023884,CUST-10383,DRV-912,998.8109229055457,445.3961098288557,328.4245235367521,True,0.2626237268597837
DEL-1007589,2024-03-22,Northeast,Northeast,LTL,2024-03-22 12:00:00,2024-03-22 14:11:00,131,574.8404046536858,CUST-10356,DRV-761,1141.2529869173222,2113.367820180224,1510.2785380420703,False,0.28536882050504747
DEL-1007590,2023-01-22,West,Southwest,LTL,2023-01-22 16:00:00,2023-01-22 15:36:00,-24,1362.044133975799,CUST-10354,DRV-991,94.58427144035382,1414.7955454284706,1149.7806057622606,True,0.1873167755740638
DEL-1007591,2024-09-24,West,Southwest,Expedited,2024-09-24 12:00:00,2024-09-24 12:01:00,1,65.50983739430873,CUST-10472,DRV-798,43.68548999756265,352.37316482507657,239.0904712282212,True,0.3214850190226337
DEL-1007592,2024-04-06,Southwest,Midwest,LTL,2024-04-06 08:00:00,2024-04-06 08:04:00,4,25.52527578589113,CUST-10048,DRV-973,178.21622575862494,486.9111351199003,346.8985713236592,True,0.2875526018967782
DEL-1007593,2024-03-26,Midwest,Midwest,Expedited,2024-03-26 19:00:00,2024-03-26 19:10:00,10,9716.991567338797,CUST-10086,DRV-515,237.9040104632645,338.0677933532365,254.32936272142987,True,0.24769715506236034
DEL-1007594,2024-09-02,Northeast,Northwest,LTL,2024-09-02 17:00:00,2024-09-02 17:16:00,16,1311.5560478111256,CUST-10119,DRV-715,584.4809719859416,513.541327361723,358.1324188949868,False,0.3026220095374541
DEL-1007595,2023-05-27,Midwest,Midwest,Expedited,2023-05-27 09:00:00,2023-05-27 08:47:00,-13,325.0550511346961,CUST-10066,DRV-760,78.6185964935521,372.80053779677047,275.5114032048947,True,0.26096833219943544
DEL-1007596,2024-04-02,Southwest,West,LTL,2024-04-02 07:00:00,2024-04-02 06:33:00,-27,323.6730740767506,CUST-10020,DRV-227,246.1091613589742,209.2219665562697,139.1735848771516,True,0.33480414524389235
DEL-1007597,2023-12-27,Northeast,Midwest,FTL,2023-12-27 15:00:00,2023-12-27 17:45:00,165,20526.043537597823,CUST-10377,DRV-758,138.62964126028746,230.09213331516474,178.3510760857231,False,0.2248710396307649
DEL-1007598,2023-06-26,Southeast,Northwest,FTL,2023-06-26 14:00:00,2023-06-26 14:06:00,6,22813.34229043605,CUST-10327,DRV-997,250.43154249230716,425.55116916251666,289.6879006511851,True,0.3192642350829632
DEL-1007599,2024-02-11,Southeast,Northwest,LTL,2024-02-11 16:00:00,2024-02-11 16:41:00,41,104.31984677054234,CUST-10188,DRV-394,126.9967290974165,227.06049268748922,159.77747480539787,False,0.2963219936930867
DEL-1007600,2023-10-13,West,Southeast,LTL,2023-10-13 16:00:00,2023-10-13 16:11:00,11,504.49664719528505,CUST-10266,DRV-897,69.97557915438605,272.60637227648226,211.5736705097906,True,0.22388582209953337
DEL-1007601,2023-02-17,Northeast,Midwest,FTL,2023-02-17 06:00:00,2023-02-17 06:04:00,4,38814.2650638396,CUST-10285,DRV-851,1131.1244423416497,1519.0956986108067,1191.9503112588113,True,0.21535535098359215
DEL-1007602,2024-03-21,Midwest,Northeast,FTL,2024-03-21 07:00:00,2024-03-21 06:57:00,-3,32586.756755393602,CUST-10486,DRV-272,251.30409895013673,1545.2386036204073,1149.1599211295486,True,0.2563220214424287
DEL-1007603,2023-02-27,Midwest,Northeast,FTL,2023-02-27 13:00:00,2023-02-27 13:02:00,2,43118.08384354339,CUST-10315,DRV-664,98.50393235120706,160.38010924307525,109.76031031753419,True,0.3156239209740199
DEL-1007604,2024-03-21,Midwest,West,FTL,2024-03-21 08:00:00,2024-03-21 07:45:00,-15,50344.2039696766,CUST-10371,DRV-832,430.19242301959633,817.5440270075196,690.4809824491952,True,0.15542043041206852
DEL-1007605,2023-04-02,Midwest,Southeast,LTL,2023-04-02 09:00:00,2023-04-02 08:57:00,-3,288.3455590411454,CUST-10080,DRV-109,49.223267402873,2082.627697459815,1394.893462700228,True,0.33022428137223847
DEL-1007606,2024-04-20,Northeast,Southwest,LTL,2024-04-20 15:00:00,2024-04-20 15:09:00,9,224.61313108289474,CUST-10338,DRV-478,156.05085630566083,855.8448184269515,639.0491075720264,True,0.25331193948617586
DEL-1007607,2023-01-08,Southwest,Southwest,LTL,2023-01-08 13:00:00,2023-01-08 13:15:00,15,880.365789171383,CUST-10318,DRV-821,156.51510381379825,1313.3386746070737,974.4242005017978,True,0.25805565666957364
DEL-1007608,2024-10-06,West,Midwest,FTL,2024-10-06 11:00:00,2024-10-06 11:04:00,4,25313.94694841547,CUST-10378,DRV-432,114.82413298073827,194.71315437824097,136.516252441859,True,0.29888531220305387
DEL-1007609,2024-12-23,Northeast,West,White Glove,2024-12-23 07:00:00,2024-12-23 06:55:00,-5,233.29317349655398,CUST-10358,DRV-755,31.896809209480658,700.7143312060182,539.5025825617786,True,0.23006772013178858
DEL-1007610,2024-05-12,Southeast,Northwest,LTL,2024-05-12 08:00:00,2024-05-12 08:07:00,7,443.5785387586369,CUST-10036,DRV-240,612.6898016575549,1552.7183538722845,1131.999616156219,True,0.2709562469374088
DEL-1007611,2024-09-02,Southwest,Southwest,FTL,2024-09-02 14:00:00,2024-09-02 14:00:00,0,38060.11840753018,CUST-10384,DRV-353,60.54522165493408,433.98346780536326,321.84997955418294,True,0.2583819351880725
