maintenance_id,vehicle_id,date,maintenance_type,cost,downtime_hours,parts_replaced,mileage_at_service,technician_id,warranty_covered
MNT-103806,VH-2506,2024-06-04,Scheduled,392.19848108351846,1.4856753918422534,"Brakes,Oil Change,Tires",469983,TECH-184,False
MNT-103807,VH-3473,2024-10-24,Corrective,1447.266103769687,3.9799109741224106,Electrical,125885,TECH-118,False
MNT-103808,VH-4001,2024-04-09,Corrective,971.3843605518616,13.275035480309274,"HVAC,Suspension,Engine",342142,TECH-187,False
MNT-103809,VH-8445,2023-04-20,Preventive,575.4076326248569,3.6514052318583663,"Electrical,Tires",135188,TECH-113,True
MNT-103810,VH-5672,2023-01-25,Preventive,576.458996463184,3.166678018864542,"Suspension,HVAC",171442,TECH-133,False
MNT-103811,VH-8532,2024-05-15,Corrective,1361.3512478896532,4.799240359162312,"Suspension,Engine",316525,TECH-128,True
MNT-103812,VH-2381,2024-06-17,Corrective,1379.7199926634876,19.183936773053237,"Tires,Brakes",438075,TECH-192,False
MNT-103813,VH-4057,2023-11-18,Preventive,559.3781310107286,5.677761580172085,"Electrical,Engine,Oil Change",368915,TECH-155,False
MNT-103814,VH-7162,2023-03-30,Preventive,763.8340445525871,2.2021855993246997,"Transmission,HVAC",481575,TECH-185,False
MNT-103815,VH-8468,2023-01-05,Preventive,636.0077573925317,1.560611761583877,"Tires,HVAC,Suspension",11005,TECH-138,False
MNT-103816,VH-9862,2024-11-20,Preventive,307.54349322075956,6.7044684492817135,Electrical,173686,TECH-128,False
MNT-103817,VH-2910,2024-07-28,Preventive,445.95358010986894,2.29854052484855,"HVAC,Oil Change",149341,TECH-168,False
MNT-103818,VH-2549,2023-01-14,Preventive,413.96902135299,1.0,"HVAC,Tires,Transmission",464296,TECH-191,False
MNT-103819,VH-2361,2023-07-21,Preventive,137.8313151093849,6.4632056302990115,Transmission,334571,TECH-171,False
MNT-103820,VH-8840,2023-05-02,Preventive,148.00994266128538,5.908163179838186,"Tires,Suspension,Engine",497532,TECH-181,False
MNT-103821,VH-6323,2024-03-09,Preventive,722.4811644270892,2.5152421467869472,"Engine,HVAC",286995,TECH-157,False
MNT-103822,VH-7166,2024-02-19,Preventive,573.7464091339583,7.523627561801408,"Engine,Brakes,Electrical",366335,TECH-126,True
MNT-103823,VH-8639,2024-09-08,Preventive,422.2560232526615,8.242506049384208,"Engine,Suspension",256652,TECH-153,True
MNT-103824,VH-5203,2024-05-18,Preventive,509.72841718393516,1.0,"Tires,Electrical,Transmission",270004,TECH-106,False
MNT-103825,VH-9393,2024-01-20,Preventive,313.5030045247735,2.3306076071640867,"Tires,Oil Change,Engine",134287,TECH-150,True
MNT-103826,VH-6037,2024-12-27,Preventive,463.6508982752926,1.3179802999458543,"HVAC,Suspension",182108,TECH-186,False
MNT-103827,VH-3317,2023-10-09,Preventive,653.3711719265411,6.223649847221752,Engine,215982,TECH-193,False
MNT-103828,VH-6443,2024-12-03,Preventive,475.00798992386837,3.122576181512852,"Engine,Electrical,Tires",299632,TECH-191,True
MNT-103829,VH-3588,2023-01-31,Preventive,394.44147380183927,9.266546830119708,"Suspension,HVAC,Tires",436040,TECH-170,False
MNT-103830,VH-2506,2024-03-18,Corrective,1586.8286526394882,1.559944259588842,"Brakes,Oil Change,HVAC",189305,TECH-193,False
MNT-103831,VH-2506,2023-10-05,Preventive,453.85931840984017,6.0155616117095825,Brakes,446006,TECH-122,False
MNT-103832,VH-9432,2023-07-11,Emergency,3282.326900406611,14.874641413225806,"Tires,HVAC,Transmission",48133,TECH-147,False
MNT-103833,VH-2393,2024-04-29,Corrective,1324.6537298680996,11.113900755944156,"Transmission,Tires",310920,TECH-114,False
MNT-103834,VH-4740,2024-03-11,Corrective,1083.2616601378095,5.550721519173498,Engine,96290,TECH-175,False
MNT-103835,VH-8923,2023-03-03,Preventive,562.8969435011336,7.655318324908903,Tires,128030,TECH-185,True
MNT-103836,VH-5844,2024-07-29,Corrective,1165.5413261660551,9.917042027133478,Transmission,192104,TECH-132,False
MNT-103837,VH-5912,2023-12-21,Preventive,591.5775131325472,3.915667247200433,Engine,447688,TECH-170,False
MNT-103838,VH-8468,2024-03-06,Emergency,2840.533063706538,9.81321670509788,Engine,171286,TECH-132,False
MNT-103839,VH-8840,2023-06-11,Corrective,1601.2210054454213,22.594346022551594,Engine,432912,TECH-130,True
MNT-103840,VH-1844,2024-07-27,Corrective,1244.4326775542168,6.745349468867342,"Engine,HVAC",283560,TECH-194,False
MNT-103841,VH-4001,2023-10-02,Preventive,595.9385713756815,1.343849084121517,Transmission,144802,TECH-188,True
MNT-103842,VH-8441,2024-02-22,Preventive,297.7079086833538,1.0,"Tires,Oil Change",127840,TECH-128,True
MNT-103843,VH-6473,2024-07-10,Preventive,493.76816761069307,8.502409111610122,"Electrical,Suspension",499058,TECH-185,False
MNT-103844,VH-8296,2023-10-17,Preventive,297.0785382376707,6.271515419523974,Transmission,438159,TECH-123,True
MNT-103845,VH-8176,2024-02-07,Corrective,1690.1700366062382,2.1345248053954906,"Suspension,Transmission",229858,TECH-194,False
MNT-103846,VH-8441,2024-08-07,Preventive,443.3235028443297,1.0,"Oil Change,HVAC",348786,TECH-138,True
MNT-103847,VH-3547,2023-04-01,Preventive,586.8044055889886,6.622644585317427,"Transmission,Suspension",63292,TECH-136,False
MNT-103848,VH-4743,2023-05-12,Scheduled,381.4295292738291,2.703169779973281,"HVAC,Engine,Electrical",396424,TECH-151,False
MNT-103849,VH-5672,2024-03-15,Preventive,458.22771336405674,1.0,"Oil Change,Transmission",107369,TECH-195,False
MNT-103850,VH-8653,2023-08-04,Corrective,734.7159817481287,20.073869175700736,"Tires,Brakes",227521,TECH-196,True
MNT-103851,VH-9646,2023-03-12,Corrective,1197.513141229479,7.712640652510381,"Brakes,Tires,Suspension",67633,TECH-128,False
MNT-103852,VH-8790,2024-05-22,Corrective,1647.1662621806502,17.818187580403674,"Tires,Transmission,Oil Change",214406,TECH-119,False
MNT-103853,VH-6253,2023-03-02,Emergency,1588.7564924394865,12.839241509909721,"Electrical,Transmission,Suspension",295820,TECH-116,False
MNT-103854,VH-7741,2023-01-18,Corrective,1080.5700936765545,8.86553348189114,"Brakes,Tires,Suspension",334523,TECH-120,False
MNT-103855,VH-1716,2024-08-18,Corrective,563.7198045318795,17.91809584115815,"Electrical,HVAC",188340,TECH-116,False
MNT-103856,VH-5844,2024-04-26,Preventive,540.501723144197,3.065439415382388,"Tires,Brakes",12974,TECH-170,False
MNT-103857,VH-5028,2024-11-19,Preventive,361.98680224046313,1.872256124077648,"Tires,Engine,Electrical",209991,TECH-135,True
MNT-103858,VH-2381,2024-05-15,Preventive,321.4336018422001,3.6079153838810964,Transmission,328888,TECH-140,True
MNT-103859,VH-8425,2023-12-09,Scheduled,462.4833792159095,1.0,"Transmission,HVAC",266703,TECH-107,True
MNT-103860,VH-4862,2024-03-03,Preventive,613.3227320388412,1.0,Electrical,167311,TECH-117,False
MNT-103861,VH-2393,2024-01-24,Scheduled,372.16953341066034,1.495496205948628,"Transmission,HVAC",25383,TECH-124,False
MNT-103862,VH-1092,2023-10-01,Corrective,1252.658536744244,15.842885087363744,"Suspension,Brakes,Oil Change",458870,TECH-188,False
MNT-103863,VH-3132,2024-10-02,Emergency,3319.9552999273888,6.965178206140587,"Electrical,Engine,Tires",481084,TECH-105,True
MNT-103864,VH-2372,2023-11-05,Corrective,1097.0215674952808,14.323566984591691,"Tires,Transmission,Electrical",281855,TECH-107,True
MNT-103865,VH-8959,2024-06-01,Preventive,568.8547832903927,1.0,"HVAC,Electrical",278482,TECH-145,True
MNT-103866,VH-3618,2023-09-12,Preventive,359.7262852499887,1.0,"Tires,Electrical",413384,TECH-187,False
MNT-103867,VH-3179,2023-06-17,Preventive,273.0920553176411,1.0,Brakes,95480,TECH-139,True
MNT-103868,VH-8097,2024-04-18,Preventive,715.1558836070183,5.100808571103465,"Electrical,Brakes,Oil Change",172752,TECH-109,False
MNT-103869,VH-4688,2024-07-17,Preventive,858.6087409279171,1.0,"Tires,Brakes",403674,TECH-148,True
MNT-103870,VH-7807,2024-04-11,Preventive,718.7203142036038,1.0,Suspension,205541,TECH-159,False
MNT-103871,VH-7925,2023-06-28,Corrective,1058.70014830901,1.3667726612782245,"Transmission,Electrical",371063,TECH-148,True
MNT-103872,VH-6709,2024-05-01,Preventive,336.57498506649085,7.175264698512014,"Brakes,Oil Change",491180,TECH-147,True
MNT-103873,VH-5282,2023-08-25,Preventive,686.6396225891596,1.516692653469626,"Engine,Tires",393025,TECH-123,True
MNT-103874,VH-3776,2023-10-30,Corrective,1417.109189926436,6.853839729072928,"Suspension,HVAC,Tires",74307,TECH-129,False
MNT-103875,VH-2915,2023-03-01,Preventive,601.8921985284476,1.0,"Transmission,HVAC,Oil Change",430013,TECH-147,False
MNT-103876,VH-5282,2023-07-23,Preventive,752.4032337899557,1.982372033162377,"Electrical,HVAC",277787,TECH-183,False
MNT-103877,VH-5028,2023-06-13,Corrective,1087.2413599550036,1.9062418552996183,"Transmission,Suspension,Brakes",261302,TECH-124,True
MNT-103878,VH-8593,2024-09-15,Emergency,2075.922224539595,68.09276984104133,"Transmission,Tires",489879,TECH-182,False
MNT-103879,VH-5635,2023-03-18,Preventive,452.3781812146281,3.507274755820125,HVAC,117680,TECH-183,True
MNT-103880,VH-5717,2023-03-04,Corrective,1206.9125779685237,5.157988251737553,"Electrical,HVAC",391887,TECH-176,False
MNT-103881,VH-4862,2024-06-24,Corrective,964.0442494164016,1.0,Electrical,81434,TECH-123,True
MNT-103882,VH-7918,2024-03-03,Corrective,1237.359031582419,16.11272281758672,"Oil Change,Brakes,HVAC",191509,TECH-155,True
MNT-103883,VH-1823,2024-04-06,Scheduled,418.1119267497861,1.0,"Tires,HVAC,Engine",476756,TECH-174,False
MNT-103884,VH-8441,2024-09-12,Corrective,1473.1555986619926,20.504068590383206,"Electrical,Engine,Suspension",377150,TECH-126,False
MNT-103885,VH-2357,2023-04-24,Preventive,930.475194689213,1.0,"Engine,Tires,Electrical",21543,TECH-193,False
MNT-103886,VH-4984,2024-04-19,Emergency,2870.00507195729,6.964468987851472,"Electrical,Engine",108575,TECH-146,False
MNT-103887,VH-2410,2024-10-30,Preventive,453.8659681983746,1.0,"Suspension,Engine",456302,TECH-145,False
MNT-103888,VH-5282,2023-04-17,Preventive,467.4580749231239,1.0,"Engine,Transmission",241329,TECH-129,False
MNT-103889,VH-2910,2024-04-11,Preventive,290.5889285006938,1.0,"Oil Change,Electrical",161639,TECH-176,False
MNT-103890,VH-8857,2024-05-21,Scheduled,415.5300318477945,3.692736358602796,Suspension,251217,TECH-128,False
MNT-103891,VH-1588,2024-06-05,Corrective,1764.5890439276598,1.0,Oil Change,94044,TECH-117,False
MNT-103892,VH-9035,2023-07-24,Preventive,233.54929990399842,6.007873702289588,"Oil Change,Brakes,Transmission",389693,TECH-102,True
MNT-103893,VH-9887,2024-07-24,Emergency,3883.780788646053,48.2313683906786,"Oil Change,Tires,HVAC",200883,TECH-183,False
MNT-103894,VH-1008,2024-08-14,Emergency,1502.792270467573,40.10091975605081,Transmission,75879,TECH-168,False
MNT-103895,VH-5684,2023-10-17,Preventive,356.9403589121856,4.401654848138488,"Engine,Tires,Suspension",234973,TECH-187,True
MNT-103896,VH-4976,2024-02-02,Corrective,349.0238385126993,7.345472276391738,"Electrical,HVAC,Suspension",97687,TECH-163,False
MNT-103897,VH-9393,2023-01-11,Scheduled,467.9888108307756,1.0,"Oil Change,HVAC",491705,TECH-167,False
MNT-103898,VH-6443,2024-01-15,Preventive,646.8345460419393,1.6382346275797763,"Electrical,Tires",347837,TECH-157,False
MNT-103899,VH-9105,2024-06-07,Preventive,592.2586126623193,6.645342947860612,Transmission,27805,TECH-156,True
MNT-103900,VH-9682,2024-01-26,Corrective,979.9425727298346,27.30118470760121,Electrical,445786,TECH-121,False
MNT-103901,VH-1844,2023-05-11,Preventive,333.28162028807446,3.3929993248975485,"Tires,HVAC",441726,TECH-100,False
MNT-103902,VH-8441,2024-03-04,Preventive,571.403317207272,9.312581244039526,Tires,426302,TECH-145,False
MNT-103903,VH-8653,2024-06-12,Corrective,870.7524247372014,5.268623441185486,"Brakes,Oil Change",155684,TECH-139,False
MNT-103904,VH-6463,2024-09-18,Preventive,438.27757223535957,4.335997808989887,"HVAC,Transmission,Oil Change",381551,TECH-158,False
MNT-103905,VH-7863,2024-04-24,Preventive,311.04118687502825,1.0,"Electrical,Brakes",480099,TECH-122,True
MNT-103906,VH-8918,2024-12-12,Preventive,537.2976030601518,4.543490311424781,"Electrical,Suspension,Transmission",190682,TECH-111,True
MNT-103907,VH-8840,2024-04-06,Preventive,418.08163398565097,10.692854287036866,Brakes,112487,TECH-138,False
MNT-103908,VH-5282,2023-08-15,Corrective,1345.81444822395,1.0404939704510054,"Suspension,Transmission,Brakes",46805,TECH-195,True
MNT-103909,VH-3605,2024-08-16,Preventive,548.6572107029326,3.973976879739358,"Transmission,Engine",448549,TECH-178,True
MNT-103910,VH-4106,2024-01-03,Corrective,1627.6732567075458,1.5685660923788396,HVAC,434895,TECH-138,True
MNT-103911,VH-1461,2023-09-07,Corrective,1669.2177958697803,17.725512916649624,Electrical,136159,TECH-107,False
MNT-103912,VH-1789,2024-07-22,Preventive,684.4630661570109,2.7378904035559812,HVAC,11502,TECH-152,False
MNT-103913,VH-8664,2023-08-12,Emergency,1416.6105062677798,2.1884302302533896,Engine,372909,TECH-140,False
MNT-103914,VH-7171,2024-11-23,Corrective,767.5986809685925,5.740169338438952,Suspension,136995,TECH-111,False
MNT-103915,VH-5056,2024-02-10,Preventive,308.94394531540047,1.0,Transmission,174136,TECH-171,False
MNT-103916,VH-4503,2024-04-04,Scheduled,451.295043840159,1.0944234934155732,"Engine,Brakes",482025,TECH-113,False
MNT-103917,VH-9029,2024-07-04,Scheduled,236.99214528769653,1.0,"Engine,Suspension,Brakes",290929,TECH-134,True
MNT-103918,VH-7162,2024-08-17,Corrective,1119.4048488488113,4.691692196083127,"HVAC,Suspension",314558,TECH-182,False
MNT-103919,VH-1391,2023-02-18,Emergency,2774.57138506893,7.585325263249316,Engine,278531,TECH-197,False
MNT-103920,VH-1712,2024-12-07,Preventive,804.0180343135771,7.236967101740544,Engine,298771,TECH-192,False
MNT-103921,VH-7807,2024-07-15,Scheduled,241.71341205451097,1.960953003248916,"Electrical,Tires",414345,TECH-199,True
MNT-103922,VH-6709,2023-03-07,Preventive,562.5859298145992,8.653570553251178,"Tires,Oil Change,Engine",297193,TECH-175,False
MNT-103923,VH-2910,2023-09-10,Preventive,245.56409061697687,4.059228441944007,Tires,303616,TECH-121,True
MNT-103924,VH-4716,2023-07-27,Preventive,625.3543652624353,3.5768890177656743,"HVAC,Tires,Brakes",24118,TECH-191,True
MNT-103925,VH-2536,2024-05-15,Preventive,405.977647240566,3.521866359983072,"Engine,Brakes",293466,TECH-198,False
MNT-103926,VH-5203,2024-09-19,Preventive,535.8929936582246,5.578563752159281,HVAC,117350,TECH-198,True
MNT-103927,VH-2915,2023-02-18,Preventive,534.9315216930095,10.84782612904628,"Transmission,Brakes,Engine",317451,TECH-118,False
MNT-103928,VH-3317,2024-05-24,Corrective,1506.6951644696062,3.9446163501831197,HVAC,60901,TECH-119,True
MNT-103929,VH-1588,2024-06-21,Preventive,301.2357743770109,2.9548305263252184,"Transmission,Engine,Brakes",240062,TECH-169,True
MNT-103930,VH-8579,2023-12-15,Corrective,1971.8869773414617,4.152302894618023,"Oil Change,Transmission,Electrical",102439,TECH-100,False
MNT-103931,VH-3233,2024-12-28,Preventive,595.2962459707472,11.4521533061767,"HVAC,Oil Change,Transmission",182667,TECH-135,True
MNT-103932,VH-3348,2023-11-02,Corrective,1651.6868325638532,14.712193092989281,"Suspension,Brakes,Transmission",231369,TECH-135,False
MNT-103933,VH-1335,2024-09-21,Preventive,262.4060286742078,1.1362125965906216,"Oil Change,Electrical",293002,TECH-101,False
MNT-103934,VH-1215,2024-04-11,Preventive,485.0404350363633,1.0,Oil Change,27743,TECH-172,True
MNT-103935,VH-2625,2024-11-19,Preventive,430.67605372934986,1.3286693916049148,Electrical,397745,TECH-148,False
MNT-103936,VH-4001,2023-07-29,Preventive,698.4637264333887,1.4869670236133428,"Suspension,HVAC,Transmission",328773,TECH-147,True
MNT-103937,VH-1823,2023-08-03,Preventive,638.856572336627,1.2569785623863754,HVAC,232487,TECH-181,False
MNT-103938,VH-6106,2023-10-26,Corrective,1053.01868900616,7.5036846332524325,Tires,18266,TECH-163,False
MNT-103939,VH-2910,2023-07-15,Corrective,956.056507655629,7.903777926954288,Suspension,262772,TECH-155,False
MNT-103940,VH-3927,2023-04-15,Preventive,471.3390194382389,5.109061206914334,Transmission,470967,TECH-188,False
MNT-103941,VH-7688,2023-04-12,Emergency,1950.0272405592918,3.361964046830594,"Engine,Suspension",454593,TECH-139,True
MNT-103942,VH-8445,2023-03-25,Emergency,1956.2894969235324,13.198417207353101,Transmission,54806,TECH-153,True
MNT-103943,VH-1789,2023-03-03,Preventive,728.8058228265445,9.624118180522515,"HVAC,Electrical,Oil Change",355584,TECH-104,False
MNT-103944,VH-7925,2023-12-15,Scheduled,340.09471674154565,2.116309848805732,HVAC,266619,TECH-111,True
MNT-103945,VH-5450,2024-05-21,Preventive,777.2522021070947,2.218228666928107,Oil Change,65781,TECH-131,False
MNT-103946,VH-5450,2023-01-24,Corrective,1458.925136726078,4.28308467975027,Oil Change,128021,TECH-133,True
MNT-103947,VH-9801,2023-08-13,Scheduled,346.98216667411896,1.0,"Tires,Oil Change,Brakes",449630,TECH-173,True
MNT-103948,VH-3179,2024-06-08,Scheduled,362.32067742184864,1.0,"Electrical,Transmission",209008,TECH-180,True
MNT-103949,VH-8866,2024-01-19,Preventive,370.5540486191609,1.7041164458079714,"Suspension,Tires,Brakes",260028,TECH-122,False
MNT-103950,VH-3967,2023-08-20,Preventive,173.28824271110625,6.891676149910843,Suspension,455305,TECH-137,False
MNT-103951,VH-1716,2024-10-08,Scheduled,316.24497521829085,1.0,Transmission,421206,TECH-136,True
MNT-103952,VH-1092,2024-02-09,Preventive,712.7074806134265,11.34752692561992,"HVAC,Brakes,Transmission",239860,TECH-167,False
MNT-103953,VH-9274,2023-05-25,Emergency,2171.296571876762,1.0,"Transmission,Oil Change",436208,TECH-167,False
MNT-103954,VH-2536,2023-07-23,Corrective,707.6718586080334,1.036614162124954,"Engine,Transmission,Suspension",31126,TECH-152,True
MNT-103955,VH-2549,2024-08-15,Emergency,1478.0888432798197,51.50442413739525,"Brakes,Suspension,Oil Change",472993,TECH-136,True
MNT-103956,VH-1366,2024-03-31,Corrective,1664.8893757464039,12.641759726410438,"Electrical,Suspension",259262,TECH-193,False
MNT-103957,VH-7688,2024-08-15,Preventive,418.78803494914206,4.944748145663642,"Brakes,Engine,Transmission",259663,TECH-172,False
MNT-103958,VH-2489,2023-03-04,Preventive,398.31064115417445,7.2419341773801165,HVAC,379674,TECH-180,False
MNT-103959,VH-9801,2024-02-13,Preventive,337.73653988612205,2.439073537170556,"Oil Change,Engine",349918,TECH-124,False
MNT-103960,VH-5360,2024-03-06,Scheduled,323.52461459673015,3.451145237177131,Electrical,34368,TECH-155,True
MNT-103961,VH-1008,2024-01-18,Corrective,638.4668925847074,8.10145448008928,"Tires,Brakes,Suspension",139464,TECH-162,True
MNT-103962,VH-4890,2024-01-21,Preventive,503.28951679866975,3.8620693732015132,"Transmission,Tires,Engine",221485,TECH-181,False
MNT-103963,VH-6636,2023-07-19,Corrective,768.1899736567971,38.048087071630384,"Electrical,Engine",53361,TECH-153,False
MNT-103964,VH-1215,2023-09-11,Emergency,3692.542119424702,10.676338320413327,"Transmission,Engine",317515,TECH-109,True
MNT-103965,VH-7686,2023-06-20,Scheduled,432.6374856169457,1.0,"Tires,Oil Change,Suspension",408246,TECH-186,False
MNT-103966,VH-3233,2024-03-13,Preventive,428.11339248607965,7.252931996952971,"Transmission,HVAC,Oil Change",489826,TECH-170,False
MNT-103967,VH-3039,2023-06-04,Scheduled,380.5564231804929,1.0,"Oil Change,Brakes",487921,TECH-116,False
MNT-103968,VH-8653,2023-03-24,Scheduled,473.342733975005,1.0,"Tires,HVAC",234157,TECH-162,False
MNT-103969,VH-1420,2024-10-09,Corrective,993.2482501267555,13.242143178994091,"Electrical,Transmission",393018,TECH-157,False
MNT-103970,VH-6346,2024-01-25,Scheduled,257.3174714484017,1.0675367656368542,"Electrical,Oil Change",184979,TECH-120,False
MNT-103971,VH-2422,2024-06-27,Preventive,361.3942645135119,10.26251212097116,Oil Change,104943,TECH-189,False
MNT-103972,VH-2216,2023-01-14,Corrective,1378.03102097043,1.0,"Engine,Brakes",144660,TECH-163,False
MNT-103973,VH-5450,2024-02-29,Preventive,480.81372276631635,2.056886521812247,"HVAC,Oil Change,Tires",357423,TECH-117,True
MNT-103974,VH-1620,2024-07-12,Corrective,914.9837629860167,8.566769134657225,"Engine,Brakes,Oil Change",332751,TECH-139,True
MNT-103975,VH-6346,2024-09-12,Scheduled,478.37584298271696,1.0,HVAC,172736,TECH-128,False
MNT-103976,VH-5868,2024-04-16,Preventive,563.8748177207395,8.030231822349545,"Brakes,Electrical,Transmission",445209,TECH-134,False
MNT-103977,VH-3540,2023-06-25,Preventive,371.4716061032347,4.096434110432568,Suspension,307838,TECH-192,False
MNT-103978,VH-9682,2024-05-15,Corrective,1846.147558370733,4.772777042037394,"HVAC,Oil Change",426521,TECH-153,True
MNT-103979,VH-9801,2024-02-13,Preventive,790.6431465114819,4.79121797457193,"Suspension,Electrical,HVAC",81079,TECH-115,False
MNT-103980,VH-6323,2024-10-24,Preventive,296.43705955432307,3.069088123339563,Suspension,452177,TECH-162,True
MNT-103981,VH-9737,2024-03-29,Corrective,1191.9590371321478,1.7590475961322336,Brakes,258996,TECH-197,False
MNT-103982,VH-4862,2024-05-05,Corrective,1267.089891604287,19.97829003727554,"Tires,Engine,HVAC",67972,TECH-117,False
MNT-103983,VH-8103,2024-12-03,Preventive,634.7977298676033,2.860802830844805,"Oil Change,Tires",444317,TECH-113,True
MNT-103984,VH-6323,2024-03-29,Preventive,496.17292458281975,1.0,"Oil Change,Transmission,Tires",460459,TECH-177,True
MNT-103985,VH-2625,2023-07-27,Emergency,2109.850868729528,42.80572066929446,"Transmission,Electrical,Oil Change",347304,TECH-177,False
MNT-103986,VH-4106,2024-05-30,Emergency,2321.3388859776114,21.817078453947893,"Brakes,Tires",17327,TECH-162,False
MNT-103987,VH-1461,2023-08-21,Preventive,660.5407082909434,2.0621408863911084,Engine,175011,TECH-108,True
MNT-103988,VH-2489,2024-08-12,Preventive,543.889494181093,3.116975558692121,"Tires,Transmission",69563,TECH-197,True
MNT-103989,VH-5717,2023-10-27,Preventive,374.70715925200096,1.542005249531726,"Oil Change,Suspension",365401,TECH-121,False
MNT-103990,VH-6323,2024-07-05,Preventive,402.54558963963404,1.6849687301189298,Tires,444599,TECH-131,True
MNT-103991,VH-5717,2023-05-06,Emergency,3392.0375269940896,17.837392985925266,Tires,364310,TECH-114,True
MNT-103992,VH-7832,2023-04-12,Preventive,468.8054988962501,1.0,Brakes,232444,TECH-188,False
MNT-103993,VH-1461,2023-08-06,Emergency,2841.428377926222,21.632468556364586,"Brakes,Electrical,Transmission",62118,TECH-177,False
MNT-103994,VH-8563,2024-11-14,Preventive,537.8719531665699,1.0,Tires,135814,TECH-133,False
MNT-103995,VH-2587,2024-10-16,Preventive,644.5225658162909,1.0519905704616577,"Engine,Brakes",406127,TECH-122,True
MNT-103996,VH-3540,2023-11-21,Preventive,235.05022333913223,1.0,"HVAC,Oil Change",306819,TECH-155,False
MNT-103997,VH-6037,2023-09-13,Corrective,1164.7240134921508,3.5315341199506873,"Electrical,Oil Change,Tires",152922,TECH-131,True
MNT-103998,VH-2690,2023-10-08,Preventive,763.6435333909512,2.8392033535528385,Tires,26608,TECH-167,False
MNT-103999,VH-4753,2024-04-28,Preventive,442.9918864234377,12.679588283097202,Engine,168164,TECH-158,True
MNT-104000,VH-5635,2024-09-03,Preventive,522.6824095459995,9.925145061570884,Tires,287137,TECH-103,False
MNT-104001,VH-9105,2023-03-19,Preventive,611.9528552858626,1.0,"Oil Change,Suspension,HVAC",102627,TECH-168,False
MNT-104002,VH-2357,2024-08-20,Preventive,375.3744889783101,2.632764408226083,"Tires,Suspension,Transmission",408769,TECH-197,True
MNT-104003,VH-3540,2024-02-10,Preventive,398.73059675891113,1.0,Brakes,376396,TECH-191,False
MNT-104004,VH-8959,2024-06-26,Preventive,337.47746091233057,4.0187828750629055,"Transmission,Engine",496046,TECH-168,False
MNT-104005,VH-2549,2024-04-02,Preventive,422.1566389977255,1.0,"Engine,Electrical,Brakes",169567,TECH-118,True
MNT-104006,VH-3919,2023-02-14,Preventive,316.9260824267428,3.0120166016573138,"Oil Change,Engine",484621,TECH-161,False
MNT-104007,VH-9824,2023-08-14,Emergency,4151.636953372893,80.08198154595156,"Oil Change,Tires",301934,TECH-173,False
MNT-104008,VH-6106,2023-04-17,Emergency,2122.9317540881825,2.774080013706811,"Tires,Brakes,Engine",170692,TECH-162,False
MNT-104009,VH-7686,2023-08-05,Corrective,433.3047510182672,1.148122157652578,"Transmission,Suspension,Electrical",321231,TECH-198,False
MNT-104010,VH-6718,2024-01-16,Preventive,459.968854404626,5.674468447762006,"Engine,Brakes",285164,TECH-164,False
MNT-104011,VH-3233,2023-12-20,Preventive,527.1145304136411,4.863012796097974,"Transmission,Tires,Oil Change",432619,TECH-175,False
MNT-104012,VH-8468,2023-02-07,Scheduled,458.79348497059516,2.330000348074648,"Brakes,Transmission",457486,TECH-121,False
MNT-104013,VH-1999,2023-07-16,Corrective,1288.1977027146545,21.526082510357426,"Oil Change,Suspension,Electrical",326972,TECH-135,True
MNT-104014,VH-7657,2024-06-17,Preventive,573.5581002060246,6.6452156040752985,"Transmission,HVAC",362263,TECH-148,True
MNT-104015,VH-2559,2023-06-09,Corrective,1132.1378620365044,4.989348466574262,"Suspension,Oil Change",471520,TECH-173,True
MNT-104016,VH-3278,2023-10-31,Preventive,386.61891340121974,4.78180385338925,Suspension,318670,TECH-107,False
MNT-104017,VH-8103,2024-10-19,Preventive,473.0233915519536,1.923328314587124,"Engine,Suspension",73884,TECH-107,True
MNT-104018,VH-7136,2024-01-25,Preventive,449.90809108959945,2.6284443692783204,Transmission,424510,TECH-131,False
MNT-104019,VH-5547,2023-06-27,Corrective,1559.5237816535946,18.046417994446198,"Electrical,Suspension,Engine",297560,TECH-127,False
MNT-104020,VH-4057,2024-05-12,Preventive,304.87540204162246,4.816639977474233,Engine,254617,TECH-132,False
MNT-104021,VH-7741,2023-02-05,Corrective,1481.8907279544121,32.41781592276477,"Oil Change,Brakes",392012,TECH-172,True
MNT-104022,VH-4862,2023-03-30,Corrective,831.2990412068191,23.44293760174899,Suspension,190501,TECH-100,False
MNT-104023,VH-8563,2024-10-01,Corrective,1302.3467869059461,7.246394382359373,"Electrical,Brakes",281076,TECH-181,True
MNT-104024,VH-4743,2023-12-20,Emergency,1632.476146506462,4.80748458615743,Transmission,367748,TECH-103,True
MNT-104025,VH-4753,2023-10-09,Preventive,580.7826321302123,5.988495161061603,"HVAC,Tires,Engine",347017,TECH-125,True
MNT-104026,VH-7925,2024-12-11,Emergency,1695.8276352624544,28.249048344672225,HVAC,404233,TECH-132,True
MNT-104027,VH-9821,2023-11-05,Preventive,411.61603987660703,1.0,Engine,268562,TECH-106,True
MNT-104028,VH-6443,2023-06-06,Corrective,1381.1761621653816,2.540022964378702,"Oil Change,Suspension,Transmission",200484,TECH-109,False
MNT-104029,VH-7741,2023-03-16,Scheduled,307.9867647657739,1.0,"Brakes,Oil Change",98586,TECH-178,False
